	id	state	COUNTY	GEO_TTL	relevant_naics	NAICS2012_TTL	NAICS_Sector	estab	emp	payann
13032	53	53	0	Washington	1131	Timber tract operations	11	19.4	103.0	7304.8
13033	53	53	0	Washington	1132	Forest nurseries and gathering of forest products	11	13.8	36.6	2397.4
13034	53	53	0	Washington	1133	Logging	11	469.4	3719.4	198949.2
13035	53	53	0	Washington	1141	Fishing	11	451.8	2135.2	152023.8
13036	53	53	0	Washington	1142	Hunting and trapping	11	3.2	13.2	469.4
13037	53	53	0	Washington	1151	Support activities for crop production	11	164.2	5328.0	198404.4
13038	53	53	0	Washington	1152	Support activities for animal production	11	156.6	473.2	16254.0
13039	53	53	0	Washington	1153	Support activities for forestry	11	132.2	1012.8	38993.8
13040	53	53	0	Washington	2111	Oil and gas extraction	21	6.6	13.0	1837.0
13041	53	53	0	Washington	2121	Coal mining	21	2.6	0.0	0.0
13042	53	53	0	Washington	2122	Metal ore mining	21	11.6	436.2	47334.0
13043	53	53	0	Washington	2123	Nonmetallic mineral mining and quarrying	21	118.2	1717.4	99001.8
13044	53	53	0	Washington	2131	Support activities for mining	21	39.2	223.6	17785.6
13045	53	53	0	Washington	2211	Electric power generation, transmission and distribution	22	136.8	3187.0	366356.4
13046	53	53	0	Washington	2212	Natural gas distribution	22	16.2	137.2	27939.8
13047	53	53	0	Washington	2213	Water, sewage and other systems	22	148.2	697.8	29622.8
13048	53	53	0	Washington	2361	Residential building construction	23	6189.6	21414.6	1025151.2
13049	53	53	0	Washington	2362	Nonresidential building construction	23	928.8	13651.4	1075288.6
13050	53	53	0	Washington	2371	Utility system construction	23	474.4	9873.6	736179.2
13051	53	53	0	Washington	2372	Land subdivision	23	165.4	728.6	50746.4
13052	53	53	0	Washington	2373	Highway, street, and bridge construction	23	268.2	6880.6	566962.2
13053	53	53	0	Washington	2379	Other heavy and civil engineering construction	23	107.0	2211.6	200645.4
13054	53	53	0	Washington	2381	Foundation, structure, and building exterior contractors	23	2912.6	20029.4	1025604.8
13055	53	53	0	Washington	2382	Building equipment contractors	23	3870.8	39958.0	2628473.0
13056	53	53	0	Washington	2383	Building finishing contractors	23	3921.6	22223.6	1003280.4
13057	53	53	0	Washington	2389	Other specialty trade contractors	23	1867.4	13569.0	797215.4
13058	53	53	0	Washington	3111	Animal food manufacturing	31	42.0	601.0	26430.6
13059	53	53	0	Washington	3112	Grain and oilseed milling	31	21.6	938.4	50443.8
13060	53	53	0	Washington	3113	Sugar and confectionery product manufacturing	31	53.6	1102.2	37044.8
13061	53	53	0	Washington	3114	Fruit and vegetable preserving and specialty food manufacturing	31	78.4	9461.2	394543.2
13062	53	53	0	Washington	3115	Dairy product manufacturing	31	36.8	1404.0	72445.4
