	NAICS_Sector	NAICS2012_TTL	state	relevant_naics	COUNTY	id	GEO_TTL	estab	emp	payann	estimate
0	11	Cotton ginning	24	115111	1	24001	Allegany County, Maryland	1.0	0.0	0.0	1.0
1	11	Farm labor contractors and crew leaders	24	115115	11	24011	Caroline County, Maryland	1.0	7.090000000000001	297.73	1.0
2	11	Farm labor contractors and crew leaders	24	115115	29	24029	Kent County, Maryland	1.0	22.200000000000003	919.4000000000001	1.0
3	11	Farm labor contractors and crew leaders	24	115115	35	24035	Queen Anne's County, Maryland	1.0	17.725	744.325	1.0
4	11	Farm labor contractors and crew leaders	24	115115	45	24045	Wicomico County, Maryland	1.5	17.725	744.325	1.0
5	11	Farm management services	24	115116	9	24009	Calvert County, Maryland	1.0	0.9523809523809522	72.93650793650794	1.0
6	11	Farm management services	24	115116	15	24015	Cecil County, Maryland	1.0	1.818095238095238	109.14857142857143	1.0
7	11	Farm management services	24	115116	19	24019	Dorchester County, Maryland	1.0	1.818095238095238	109.14857142857143	1.0
8	11	Farm management services	24	115116	21	24021	Frederick County, Maryland	1.0	1.818095238095238	109.14857142857143	1.0
9	11	Farm management services	24	115116	29	24029	Kent County, Maryland	2.0	3.636190476190476	218.29714285714286	1.0
10	11	Farm management services	24	115116	31	24031	Montgomery County, Maryland	1.0	1.4285714285714284	63.07142857142857	1.0
11	11	Farm management services	24	115116	37	24037	St. Mary's County, Maryland	1.0	2.833333333333333	139.33333333333331	1.0
12	11	Finfish fishing	24	114111	5	24005	Baltimore County, Maryland	1.5	0.8	23.525000000000002	1.0
13	11	Finfish fishing	24	114111	37	24037	St. Mary's County, Maryland	1.25	0.2	21.141666666666666	1.0
14	11	Finfish fishing	24	114111	39	24039	Somerset County, Maryland	3.4	1.2	25.15	0.2
15	11	Finfish fishing	24	114111	45	24045	Wicomico County, Maryland	2.0	-0.48	31.526666666666664	1.0
16	11	Finfish fishing	24	114111	47	24047	Worcester County, Maryland	4.2	2.6	77.4	0.0
17	11	Forest nurseries and gathering of forest products	24	113210	17	24017	Charles County, Maryland	1.0	0.0	0.0	1.0
18	11	Forest nurseries and gathering of forest products	24	113210	25	24025	Harford County, Maryland	1.0	0.0	0.0	1.0
19	11	Forest nurseries and gathering of forest products	24	113210	41	24041	Talbot County, Maryland	1.0	0.0	0.0	1.0
