	id	state	COUNTY	GEO_TTL	relevant_naics	NAICS2012_TTL	NAICS_Sector	estab	emp	payann
20514	24	24	999	Maryland -- Statewide	21	Mining, quarrying, and oil and gas extraction	21	2.6	0.0	0.0
20515	24	24	999	Maryland -- Statewide	22	Utilities	22	1.8	0.0	0.0
20516	24	24	999	Maryland -- Statewide	23	Construction	23	5.4	167.0	9512.8
20517	24	24	999	Maryland -- Statewide	42	Wholesale trade	42	111.0	2708.6	245920.8
20518	24	24	999	Maryland -- Statewide	51	Information	51	34.4	294.2	40203.2
20519	24	24	999	Maryland -- Statewide	52	Finance and insurance	52	115.6	2929.4	258682.2
20520	24	24	999	Maryland -- Statewide	53	Real estate and rental and leasing	53	2.0	0.0	0.0
20521	24	24	999	Maryland -- Statewide	54	Professional, scientific, and technical services	54	80.6	6998.6	616469.8
20522	24	24	999	Maryland -- Statewide	55	Management of companies and enterprises	55	10.8	222.4	17599.0
20523	24	24	999	Maryland -- Statewide	56	Administrative and support and waste management and remediation services	56	64.8	17626.6	812919.4
20524	24	24	999	Maryland -- Statewide	61	Educational services	61	6.4	118.0	3471.8
20525	24	24	999	Maryland -- Statewide	62	Health care and social assistance	62	10.6	751.6	38592.4
20526	24	24	999	Maryland -- Statewide	72	Accommodation and food services	72	1.25	0.0	0.0
20527	24	24	999	Maryland -- Statewide	81	Other services (except public administration)	81	4.8	40.4	1976.6
