STATEFP,COUNTYFP,GEOID,NAME,NAMELSAD,lon,lat,state,ABBR
24,047,24047,Worcester,Worcester County,-75.3099315,38.2221332,Maryland,MD
24,001,24001,Allegany,Allegany County,-78.7031037,39.6123134,Maryland,MD
24,510,24510,Baltimore,Baltimore city,-76.6104761,39.3000324,Maryland,MD
24,015,24015,Cecil,Cecil County,-75.9415852,39.5623537,Maryland,MD
24,005,24005,Baltimore,Baltimore County,-76.6165693,39.4431666,Maryland,MD
24,013,24013,Carroll,Carroll County,-77.0153276,39.5633308,Maryland,MD
24,009,24009,Calvert,Calvert County,-76.5297621,38.5227191,Maryland,MD
24,019,24019,Dorchester,Dorchester County,-76.0474333,38.4291957,Maryland,MD
24,003,24003,Anne Arundel,Anne Arundel County,-76.5608941,38.9916174,Maryland,MD
24,021,24021,Frederick,Frederick County,-77.3976277,39.4702139,Maryland,MD
24,033,24033,Prince George's,Prince George's County,-76.84818,38.8292875,Maryland,MD
24,027,24027,Howard,Howard County,-76.9244057,39.2522639,Maryland,MD
24,023,24023,Garrett,Garrett County,-79.2746192,39.5472985,Maryland,MD
24,031,24031,Montgomery,Montgomery County,-77.2030633,39.1373815,Maryland,MD
24,035,24035,Queen Anne's,Queen Anne's County,-76.0824053,39.0406929,Maryland,MD
24,041,24041,Talbot,Talbot County,-76.1784757,38.7483486,Maryland,MD
24,045,24045,Wicomico,Wicomico County,-75.6320828,38.3673699,Maryland,MD
24,039,24039,Somerset,Somerset County,-75.8533228,38.0744501,Maryland,MD
24,025,24025,Harford,Harford County,-76.2997894,39.5374292,Maryland,MD
24,037,24037,St. Mary's,St. Mary's County,-76.5303837,38.2202894,Maryland,MD
24,029,24029,Kent,Kent County,-76.1259867,39.2412793,Maryland,MD
24,017,24017,Charles,Charles County,-77.0154272,38.4728532,Maryland,MD
24,043,24043,Washington,Washington County,-77.8146709,39.6036207,Maryland,MD
24,011,24011,Caroline,Caroline County,-75.831662,38.8715306,Maryland,MD
