STATEFP,COUNTYFP,GEOID,NAME,NAMELSAD,longitude,latitude,state,ABBR,sq_miles,totalpop18
29,151,29151,Osage,Osage County,-91.8595036,38.4642535,Missouri,MO,613.427156386566,13619
29,073,29073,Gasconade,Gasconade County,-91.5057795,38.4411826,Missouri,MO,525.957832578618,14746
29,183,29183,St. Charles,St. Charles County,-90.6749153,38.7811023,Missouri,MO,592.653558135731,389985
29,087,29087,Holt,Holt County,-95.2190716,40.095724,Missouri,MO,470.352994290435,4456
29,055,29055,Crawford,Crawford County,-91.3139328,37.9665605,Missouri,MO,743.753316860784,24280
29,107,29107,Lafayette,Lafayette County,-93.8026388,39.0687048,Missouri,MO,638.943222593882,32589
29,186,29186,Ste. Genevieve,Ste. Genevieve County,-90.1615306,37.8858449,Missouri,MO,506.77466874193,17871
29,045,29045,Clark,Clark County,-91.729472,40.4072747,Missouri,MO,511.825019957467,6800
29,227,29227,Worth,Worth County,-94.4191982,40.4804994,Missouri,MO,266.819337932327,2040
29,161,29161,Phelps,Phelps County,-91.7903492,37.8663263,Missouri,MO,674.322066945842,44789
29,085,29085,Hickory,Hickory County,-93.3229883,37.9369099,Missouri,MO,411.725089859335,9368
29,009,29009,Barry,Barry County,-93.8343344,36.6993756,Missouri,MO,790.796168801029,35493
29,167,29167,Polk,Polk County,-93.4008166,37.6167611,Missouri,MO,642.413813003172,31549
29,025,29025,Caldwell,Caldwell County,-93.9791785,39.6589977,Missouri,MO,429.636222620148,9049
29,111,29111,Lewis,Lewis County,-91.7288031,40.0845592,Missouri,MO,510.795488642317,10027
29,181,29181,Ripley,Ripley County,-90.874834,36.6501703,Missouri,MO,631.640692430145,13693
29,219,29219,Warren,Warren County,-91.1593065,38.761902,Missouri,MO,437.7698125759,33908
29,095,29095,Jackson,Jackson County,-94.3431655,39.0053359,Missouri,MO,616.342499812557,692003
29,207,29207,Stoddard,Stoddard County,-89.9474812,36.8515565,Missouri,MO,829.021670738908,29512
29,169,29169,Pulaski,Pulaski County,-92.2070224,37.8248346,Missouri,MO,551.48026206668,52591
29,075,29075,Gentry,Gentry County,-94.4053211,40.2081271,Missouri,MO,491.716231707101,6665
29,001,29001,Adair,Adair County,-92.6035922,40.1906655,Missouri,MO,569.435276601175,25325
29,189,29189,St. Louis,St. Louis County,-90.4460731,38.6406881,Missouri,MO,522.933088398254,998684
29,229,29229,Wright,Wright County,-92.479989,37.2676331,Missouri,MO,683.135782264805,18293
29,007,29007,Audrain,Audrain County,-91.8434182,39.214481,Missouri,MO,696.82236939012,25735
29,053,29053,Cooper,Cooper County,-92.8123231,38.8453861,Missouri,MO,569.180675155539,17622
29,047,29047,Clay,Clay County,-94.4215024,39.3155512,Missouri,MO,408.66987813813,239164
29,211,29211,Sullivan,Sullivan County,-93.1097826,40.209587,Missouri,MO,651.504056035083,6317
29,147,29147,Nodaway,Nodaway County,-94.8831457,40.3611359,Missouri,MO,877.875936710874,22547
29,213,29213,Taney,Taney County,-93.0428188,36.6498267,Missouri,MO,651.639970323168,54720
29,115,29115,Linn,Linn County,-93.108019,39.8644404,Missouri,MO,621.375894442533,12186
29,135,29135,Moniteau,Moniteau County,-92.5836417,38.6330371,Missouri,MO,418.871287003515,15958
29,027,29027,Callaway,Callaway County,-91.9234458,38.835547,Missouri,MO,847.381386503718,44840
29,099,29099,Jefferson,Jefferson County,-90.5436807,38.2576296,Missouri,MO,664.284493100358,223302
29,113,29113,Lincoln,Lincoln County,-90.9629165,39.0622547,Missouri,MO,640.462960424921,55563
29,215,29215,Texas,Texas County,-91.9644783,37.3142565,Missouri,MO,1179.22355839649,25671
29,141,29141,Morgan,Morgan County,-92.8748346,38.4208062,Missouri,MO,614.011195586187,20137
29,077,29077,Greene,Greene County,-93.3406409,37.2581957,Missouri,MO,677.880014151326,288429
29,035,29035,Carter,Carter County,-90.9457051,36.9448579,Missouri,MO,509.02068524235,6197
29,031,29031,Cape Girardeau,Cape Girardeau County,-89.6856575,37.3841408,Missouri,MO,586.324392234393,78324
29,133,29133,Mississippi,Mississippi County,-89.2959286,36.826264,Missouri,MO,428.762727025162,13748
29,197,29197,Schuyler,Schuyler County,-92.5190156,40.4693611,Missouri,MO,308.160650970145,4502
29,091,29091,Howell,Howell County,-91.8873677,36.7743685,Missouri,MO,928.373337055494,40102
29,121,29121,Macon,Macon County,-92.56434,39.829795,Missouri,MO,812.370914305462,15254
29,061,29061,Daviess,Daviess County,-93.970053,39.9628387,Missouri,MO,569.045207749828,8302
29,205,29205,Shelby,Shelby County,-92.0887194,39.7975309,Missouri,MO,502.316930550381,6061
29,203,29203,Shannon,Shannon County,-91.3913284,37.1524984,Missouri,MO,1004.00023935596,8246
29,157,29157,Perry,Perry County,-89.8021249,37.7111296,Missouri,MO,484.160157621192,19146
29,057,29057,Dade,Dade County,-93.854878,37.4323495,Missouri,MO,506.25467903875,7590
29,199,29199,Scotland,Scotland County,-92.1428235,40.4476855,Missouri,MO,439.294006706329,4898
29,171,29171,Putnam,Putnam County,-93.0145314,40.4786055,Missouri,MO,519.611352557185,4815
29,187,29187,St. Francois,St. Francois County,-90.4738684,37.8107068,Missouri,MO,454.673154287414,66342
29,049,29049,Clinton,Clinton County,-94.3958028,39.6087233,Missouri,MO,423.482532280141,20475
29,033,29033,Carroll,Carroll County,-93.5002266,39.4273754,Missouri,MO,701.391389844763,8843
29,217,29217,Vernon,Vernon County,-94.3415972,37.8501957,Missouri,MO,836.824184891482,20691
29,015,29015,Benton,Benton County,-93.2879421,38.3010358,Missouri,MO,752.529909464283,18989
29,065,29065,Dent,Dent County,-91.4897172,37.6030721,Missouri,MO,754.505420130279,15504
29,185,29185,St. Clair,St. Clair County,-93.7765602,38.0422304,Missouri,MO,702.061598536113,9383
29,129,29129,Mercer,Mercer County,-93.5676313,40.4214135,Missouri,MO,455.110174365809,3664
29,159,29159,Pettis,Pettis County,-93.2852073,38.7273667,Missouri,MO,686.279065495953,42371
29,063,29063,DeKalb,DeKalb County,-94.4071901,39.8946645,Missouri,MO,425.821694187776,12564
29,069,29069,Dunklin,Dunklin County,-90.065394,36.3069045,Missouri,MO,547.186821739175,30428
29,137,29137,Monroe,Monroe County,-92.0064582,39.4982695,Missouri,MO,670.165109672193,8654
29,155,29155,Pemiscot,Pemiscot County,-89.7859419,36.2099162,Missouri,MO,513.433611263261,17031
29,510,29510,St. Louis,St. Louis city,-90.2445816,38.6356988,Missouri,MO,65.9930089160533,311273
29,013,29013,Bates,Bates County,-94.3392459,38.2572171,Missouri,MO,851.380043434251,16374
29,143,29143,New Madrid,New Madrid County,-89.6559485,36.5942608,Missouri,MO,696.571551537074,17811
29,029,29029,Camden,Camden County,-92.7653271,38.0265275,Missouri,MO,708.663076571101,45096
