	id	state	COUNTY	GEO_TTL	relevant_naics	NAICS2012_TTL	NAICS_Sector	estab	emp_reported	payann_reported	emp_est1	payann_est1	estimate_est1	emp_est3	payann_est3	estimate_est3
0	29001	29	1	Adair County, Missouri	2111	Oil and gas extraction	21	1.0	0.0	0.0	9.19047619047619	1103.8181818181818	1.0	9.844494047619047	1162.2670454545455	1.0
1	29001	29	1	Adair County, Missouri	2211	Electric power generation, transmission and distribution	22	1.0	0.0	0.0	56.015703542233226	5545.786739361907	1.0	51.40638862538759	5437.214336968095	1.0
2	29001	29	1	Adair County, Missouri	2212	Natural gas distribution	22	1.0	0.0	0.0	18.315789473684212	1285.3157894736842	1.0	2.6934984520123835	189.0170278637771	0.14705882352941174
3	29001	29	1	Adair County, Missouri	2361	Residential building construction	23	12.6	32.6	863.0	32.6	863.0	0.0	45.401785714285715	1111.392857142857	0.9464285714285714
4	29001	29	1	Adair County, Missouri	2362	Nonresidential building construction	23	4.0	22.2	1239.2	22.2	1239.2	0.0	26.77358490566038	1528.6698113207547	0.9433962264150944
5	29001	29	1	Adair County, Missouri	2371	Utility system construction	23	3.0	15.6	796.2	15.6	796.2	0.0	22.59340659340659	909.4175824175824	0.934065934065934
6	29001	29	1	Adair County, Missouri	2373	Highway, street, and bridge construction	23	3.0	0.0	0.0	51.96160480701599	3801.668540543237	1.0	75.89753569470238	5990.0826724962435	1.0
7	29001	29	1	Adair County, Missouri	2381	Foundation, structure, and building exterior contractors	23	7.4	12.4	442.6	12.4	442.6	0.0	17.733333333333334	562.0285714285715	0.9428571428571428
8	29001	29	1	Adair County, Missouri	2382	Building equipment contractors	23	15.4	81.0	2926.2	81.0	2926.2	0.0	64.73275862068965	2654.25	0.9482758620689656
9	29001	29	1	Adair County, Missouri	2383	Building finishing contractors	23	3.8	3.0	71.4	11.884265814112814	254.39495318565884	0.4	22.28602208311471	1072.162661401049	0.9716981132075472
10	29001	29	1	Adair County, Missouri	2389	Other specialty trade contractors	23	4.0	2.6	73.8	2.6	73.8	0.0	4.895652173913043	108.42608695652174	0.9478260869565216
11	29001	29	1	Adair County, Missouri	3111	Animal food manufacturing	31	1.0	0.0	0.0	30.75926728547493	1582.7368543877624	1.0	35.4563437080479	1951.1124685229565	1.0
12	29001	29	1	Adair County, Missouri	3116	Animal slaughtering and processing	31	1.0	0.0	0.0	148.41017556708368	4910.513568806955	1.0	124.50562637372177	4692.005082772039	1.0
13	29001	29	1	Adair County, Missouri	3219	Other wood product manufacturing	32	1.0	0.0	0.0	22.121495327102803	672.5420560747663	1.0	22.121495327102803	672.5420560747663	1.0
14	29001	29	1	Adair County, Missouri	3231	Printing and related support activities	32	1.2	0.0	0.0	39.269518057890146	1478.4475410405646	1.0	22.280280572635554	962.113268932012	1.0
15	29001	29	1	Adair County, Missouri	3273	Cement and concrete product manufacturing	32	1.6	0.0	0.0	25.035677200056163	1231.2794724837931	1.0	35.560419035755814	1857.6074452796206	1.0
16	29001	29	1	Adair County, Missouri	3312	Steel product manufacturing from purchased steel	33	1.0	0.0	0.0	95.17229102167181	4279.313405572755	1.0	95.31680788658957	4375.6087909402	1.0
17	29001	29	1	Adair County, Missouri	3326	Spring and wire product manufacturing	33	1.0	0.0	0.0	54.06943987630893	2109.1626846580925	1.0	49.855473570985936	1948.7509123036627	1.0
18	29001	29	1	Adair County, Missouri	3327	Machine shops; turned product; and screw, nut, and bolt manufacturing	33	2.2	0.0	0.0	34.166665287671925	1174.327939194991	1.0	17.293862386369888	790.6181741720807	1.0
19	29001	29	1	Adair County, Missouri	3363	Motor vehicle parts manufacturing	33	1.2	0.0	0.0	126.33120787817292	5473.29170860977	1.0	182.23771945340832	8143.6814583580135	1.0
20	29001	29	1	Adair County, Missouri	3391	Medical equipment and supplies manufacturing	33	1.8	0.0	0.0	30.994268651226932	1523.2564243943846	1.0	23.641908497041573	1359.0933068069114	1.0
21	29001	29	1	Adair County, Missouri	4231	Motor vehicle and motor vehicle parts and supplies merchant wholesalers	42	1.0	0.0	0.0	14.453964386854194	366.2803697109779	1.0	14.453964386854194	366.2803697109779	1.0
22	29001	29	1	Adair County, Missouri	4236	Household appliances and electrical and electronic goods merchant wholesalers	42	1.0	0.0	0.0	11.495738309418199	559.7515627251605	1.0	15.830584631828241	1101.2347937778482	1.0
23	29001	29	1	Adair County, Missouri	4237	Hardware, plumbing and heating equipment and supplies merchant wholesalers	42	2.4	1.8	72.0	19.49352016404648	876.3078879015723	0.6	25.333718005097946	1589.3067932679846	0.9636363636363636
24	29001	29	1	Adair County, Missouri	4238	Machinery, equipment, and supplies merchant wholesalers	42	2.0	0.0	0.0	31.22324695904191	1256.6934456634724	1.0	30.280465660498795	1922.175793525299	1.0
