	NAICS_Sector	NAICS2012_TTL	state	relevant_naics	COUNTY	id	GEO_TTL	estab	emp	payann	estimate
0	11	Fishing	44	1141	1	44001	Bristol County, Rhode Island	1.4	2.3850000000000002	116.905	0.9
1	11	Fishing	44	1141	3	44003	Kent County, Rhode Island	1.7777777777777777	3.9851851851851845	237.437037037037	1.0
2	11	Fishing	44	1141	5	44005	Newport County, Rhode Island	10.3	10.2	772.4	0.4
3	11	Fishing	44	1141	7	44007	Providence County, Rhode Island	1.2222222222222223	2.9648148148148152	151.5796296296296	1.0
4	11	Fishing	44	1141	9	44009	Washington County, Rhode Island	10.8	57.1	3955.8	0.4
5	11	Logging	44	1133	5	44005	Newport County, Rhode Island	1.0	0.0	0.0	1.0
6	11	Logging	44	1133	7	44007	Providence County, Rhode Island	1.0	0.0	0.0	1.0
7	11	Logging	44	1133	9	44009	Washington County, Rhode Island	1.0	0.0	0.0	0.8333333333333334
8	11	Support activities for animal production	44	1152	3	44003	Kent County, Rhode Island	1.1111111111111112	7.270370370370369	178.4111111111111	1.0
9	11	Support activities for animal production	44	1152	5	44005	Newport County, Rhode Island	1.0	5.621428571428571	176.88571428571427	1.0
10	11	Support activities for animal production	44	1152	7	44007	Providence County, Rhode Island	6.222222222222222	11.11111111111111	384.77777777777777	0.3333333333333333
11	11	Support activities for animal production	44	1152	9	44009	Washington County, Rhode Island	1.8888888888888888	11.290740740740738	283.9888888888888	1.0
12	11	Support activities for crop production	44	1151	3	44003	Kent County, Rhode Island	1.0	0.0	51.904761904761905	0.7142857142857143
13	11	Support activities for crop production	44	1151	7	44007	Providence County, Rhode Island	1.2857142857142858	0.0	103.80952380952381	0.7142857142857143
14	11	Support activities for forestry	44	1153	5	44005	Newport County, Rhode Island	1.0	0.0	0.0	0.8333333333333334
15	21	Nonmetallic mineral mining and quarrying	44	2123	3	44003	Kent County, Rhode Island	1.2222222222222223	1.2195767195767186	414.21957671957665	1.0
16	21	Nonmetallic mineral mining and quarrying	44	2123	5	44005	Newport County, Rhode Island	1.0	0.8121693121693122	388.0343915343915	1.0
17	21	Nonmetallic mineral mining and quarrying	44	2123	7	44007	Providence County, Rhode Island	6.111111111111111	92.66666666666667	6292.0	0.3333333333333333
18	21	Nonmetallic mineral mining and quarrying	44	2123	9	44009	Washington County, Rhode Island	6.777777777777778	43.0	3359.3333333333335	0.3333333333333333
19	21	Oil and gas extraction	44	2111	5	44005	Newport County, Rhode Island	1.0	0.0	0.0	1.0
20	21	Support activities for mining	44	2131	7	44007	Providence County, Rhode Island	1.0	0.0	0.0	0.8333333333333334
21	22	Electric power generation, transmission and distribution	44	2211	1	44001	Bristol County, Rhode Island	1.0	25.19375	2900.325	1.0
22	22	Electric power generation, transmission and distribution	44	2211	3	44003	Kent County, Rhode Island	1.0	25.19375	2900.325	1.0
23	22	Electric power generation, transmission and distribution	44	2211	5	44005	Newport County, Rhode Island	2.2	47.03	5398.58	1.0
24	22	Electric power generation, transmission and distribution	44	2211	7	44007	Providence County, Rhode Island	15.5	632.7	70694.2	0.4
25	22	Electric power generation, transmission and distribution	44	2211	9	44009	Washington County, Rhode Island	6.2	96.1	11487.7	0.4
26	22	Natural gas distribution	44	2212	7	44007	Providence County, Rhode Island	4.0	0.0	0.0	0.8333333333333334
27	22	Water, sewage and other systems	44	2213	1	44001	Bristol County, Rhode Island	1.0	0.0	0.0	0.5
28	22	Water, sewage and other systems	44	2213	3	44003	Kent County, Rhode Island	1.6	0.0	0.0	0.5
29	22	Water, sewage and other systems	44	2213	5	44005	Newport County, Rhode Island	1.0	0.0	0.0	0.5
30	22	Water, sewage and other systems	44	2213	7	44007	Providence County, Rhode Island	4.3	0.0	0.0	0.5
31	22	Water, sewage and other systems	44	2213	9	44009	Washington County, Rhode Island	2.0	0.0	0.0	0.5
32	23	Building equipment contractors	44	2382	1	44001	Bristol County, Rhode Island	35.7	188.2	10318.0	0.4
33	23	Building equipment contractors	44	2382	3	44003	Kent County, Rhode Island	150.7	1117.3	68353.7	0.4
34	23	Building equipment contractors	44	2382	5	44005	Newport County, Rhode Island	64.7	373.3	19367.3	0.4
35	23	Building equipment contractors	44	2382	7	44007	Providence County, Rhode Island	400.3	2646.3	162844.6	0.4
36	23	Building equipment contractors	44	2382	9	44009	Washington County, Rhode Island	118.9	389.5	19521.6	0.4
37	23	Building finishing contractors	44	2383	1	44001	Bristol County, Rhode Island	26.5	71.7	2815.1	0.4
38	23	Building finishing contractors	44	2383	3	44003	Kent County, Rhode Island	80.2	283.0	13475.7	0.4
39	23	Building finishing contractors	44	2383	5	44005	Newport County, Rhode Island	49.0	155.3	6541.9	0.4
