	id	state	COUNTY	GEO_TTL	relevant_naics	NAICS2012_TTL	NAICS_Sector	estab	emp	payann
685	44	44	0	Rhode Island	11	Agriculture, forestry, fishing and hunting	11	40.4	109.0	6630.4
686	44	44	0	Rhode Island	21	Mining, quarrying, and oil and gas extraction	21	17.8	150.8	10342.0
687	44	44	0	Rhode Island	22	Utilities	22	39.8	1089.8	110472.6
688	44	44	0	Rhode Island	23	Construction	23	2993.4	16220.0	999506.4
689	44	44	0	Rhode Island	42	Wholesale trade	42	1346.8	20231.0	1397581.8
690	44	44	0	Rhode Island	51	Information	51	457.4	7119.0	468706.6
691	44	44	0	Rhode Island	52	Finance and insurance	52	1352.4	25535.8	2142102.4
692	44	44	0	Rhode Island	53	Real estate and rental and leasing	53	1062.8	5425.2	236762.2
693	44	44	0	Rhode Island	54	Professional, scientific, and technical services	54	3021.0	22538.2	1400700.6
694	44	44	0	Rhode Island	55	Management of companies and enterprises	55	193.2	6866.8	612271.4
695	44	44	0	Rhode Island	56	Administrative and support and waste management and remediation services	56	1713.4	23062.2	800449.4
696	44	44	0	Rhode Island	61	Educational services	61	416.0	28707.6	1010237.2
697	44	44	0	Rhode Island	62	Health care and social assistance	62	3255.4	86352.2	3773624.2
698	44	44	0	Rhode Island	71	Arts, entertainment, and recreation	71	546.0	9929.0	266919.4
699	44	44	0	Rhode Island	72	Accommodation and food services	72	3033.6	46001.8	840092.8
700	44	44	0	Rhode Island	81	Other services (except public administration)	81	2889.4	17013.0	520907.4
701	44	44	0	Rhode Island	99	Industries not classified	99	45.8	35.0	1111.8
