	id	state	COUNTY	GEO_TTL	relevant_naics	NAICS2012_TTL	NAICS_Sector	estab	emp	payann
2	15001	15	1	Hawaii County, Hawaii	1151	Support activities for crop production	11	3.2	19.2	464.0
3	15001	15	1	Hawaii County, Hawaii	1152	Support activities for animal production	11	2.8	1.2	72.8
8	15001	15	1	Hawaii County, Hawaii	2213	Water, sewage and other systems	22	8.4	25.6	1729.2
9	15001	15	1	Hawaii County, Hawaii	2361	Residential building construction	23	108.4	582.2	27977.2
10	15001	15	1	Hawaii County, Hawaii	2362	Nonresidential building construction	23	15.0	105.4	8452.6
11	15001	15	1	Hawaii County, Hawaii	2371	Utility system construction	23	5.8	17.2	743.8
12	15001	15	1	Hawaii County, Hawaii	2372	Land subdivision	23	5.6	53.6	6817.4
13	15001	15	1	Hawaii County, Hawaii	2373	Highway, street, and bridge construction	23	4.2	25.2	1344.6
14	15001	15	1	Hawaii County, Hawaii	2381	Foundation, structure, and building exterior contractors	23	42.0	225.6	9034.2
15	15001	15	1	Hawaii County, Hawaii	2382	Building equipment contractors	23	93.6	628.8	33497.2
16	15001	15	1	Hawaii County, Hawaii	2383	Building finishing contractors	23	62.2	381.6	20640.6
17	15001	15	1	Hawaii County, Hawaii	2389	Other specialty trade contractors	23	44.6	531.8	33318.4
21	15001	15	1	Hawaii County, Hawaii	3114	Fruit and vegetable preserving and specialty food manufacturing	31	5.4	12.6	321.6
23	15001	15	1	Hawaii County, Hawaii	3116	Animal slaughtering and processing	31	3.0	25.4	2157.6
25	15001	15	1	Hawaii County, Hawaii	3118	Bakeries and tortilla manufacturing	31	11.4	89.8	1742.4
26	15001	15	1	Hawaii County, Hawaii	3119	Other food manufacturing	31	16.6	361.0	11478.4
27	15001	15	1	Hawaii County, Hawaii	3121	Beverage manufacturing	31	9.8	83.4	2976.8
29	15001	15	1	Hawaii County, Hawaii	3149	Other textile product mills	31	2.6	7.0	150.2
30	15001	15	1	Hawaii County, Hawaii	3211	Sawmills and wood preservation	32	2.4	5.4	348.8
33	15001	15	1	Hawaii County, Hawaii	3231	Printing and related support activities	32	9.0	23.6	707.6
39	15001	15	1	Hawaii County, Hawaii	3261	Plastics product manufacturing	32	2.4	10.0	422.2
41	15001	15	1	Hawaii County, Hawaii	3273	Cement and concrete product manufacturing	32	6.4	103.6	9974.4
47	15001	15	1	Hawaii County, Hawaii	3329	Other fabricated metal product manufacturing	33	2.0	0.0	132.6
50	15001	15	1	Hawaii County, Hawaii	3371	Household and institutional furniture and kitchen cabinet manufacturing	33	7.2	27.6	1758.0
53	15001	15	1	Hawaii County, Hawaii	3399	Other miscellaneous manufacturing	33	5.6	4.2	241.2
54	15001	15	1	Hawaii County, Hawaii	4231	Motor vehicle and motor vehicle parts and supplies merchant wholesalers	42	5.6	16.6	812.0
56	15001	15	1	Hawaii County, Hawaii	4233	Lumber and other construction materials merchant wholesalers	42	13.2	82.0	5414.6
57	15001	15	1	Hawaii County, Hawaii	4234	Professional and commercial equipment and supplies merchant wholesalers	42	8.6	17.2	1075.6
58	15001	15	1	Hawaii County, Hawaii	4235	Metal and mineral (except petroleum) merchant wholesalers	42	3.0	4.2	209.6
