	NAICS_Sector	NAICS2012_TTL	state	relevant_naics	COUNTY	id	GEO_TTL	estimate	estab	emp	payann
0	11	Crop harvesting, primarily by machine	30	115113	1	30001	Beaverhead County, Montana	yes	1.1666666666666667	0.8111111111111112	43.68888888888889
1	11	Crop harvesting, primarily by machine	30	115113	31	30031	Gallatin County, Montana	yes	1.0	0.0	17.333333333333332
2	11	Crop harvesting, primarily by machine	30	115113	51	30051	Liberty County, Montana	yes	1.0	1.3444444444444443	55.82222222222222
3	11	Crop harvesting, primarily by machine	30	115113	65	30065	Musselshell County, Montana	yes	1.0	0.0	26.0
4	11	Crop harvesting, primarily by machine	30	115113	71	30071	Phillips County, Montana	yes	1.0	1.0083333333333333	41.86666666666667
5	11	Crop harvesting, primarily by machine	30	115113	105	30105	Valley County, Montana	yes	1.0	0.6722222222222222	36.577777777777776
6	11	Crop harvesting, primarily by machine	30	115113	111	30111	Yellowstone County, Montana	yes	1.0	1.0083333333333333	41.86666666666667
7	11	Farm labor contractors and crew leaders	30	115115	17	30017	Custer County, Montana	yes	1.0	0.0	0.0
8	11	Farm labor contractors and crew leaders	30	115115	29	30029	Flathead County, Montana	yes	1.0	0.0	0.0
9	11	Farm management services	30	115116	15	30015	Chouteau County, Montana	yes	2.0	0.0	0.0
10	11	Farm management services	30	115116	25	30025	Fallon County, Montana	yes	1.0	0.0	0.0
11	11	Farm management services	30	115116	41	30041	Hill County, Montana	yes	1.0	0.0	0.0
12	11	Farm management services	30	115116	49	30049	Lewis and Clark County, Montana	yes	1.0	0.0	0.0
13	11	Farm management services	30	115116	57	30057	Madison County, Montana	yes	1.0	0.0	0.0
14	11	Farm management services	30	115116	59	30059	Meagher County, Montana	yes	1.0	0.0	0.0
15	11	Farm management services	30	115116	73	30073	Pondera County, Montana	yes	1.0	0.0	0.0
16	11	Farm management services	30	115116	99	30099	Teton County, Montana	yes	1.8333333333333333	0.0	0.0
17	11	Finfish fishing	30	114111	9	30009	Carbon County, Montana	yes	1.0	2.0	17.0
18	11	Finfish fishing	30	114111	21	30021	Dawson County, Montana	yes	1.0	0.3333333333333333	18.333333333333332
19	11	Finfish fishing	30	114111	29	30029	Flathead County, Montana	yes	1.0	0.5416666666666666	18.541666666666664
20	11	Finfish fishing	30	114111	31	30031	Gallatin County, Montana	no	4.0	1.25	120.25
21	11	Finfish fishing	30	114111	31	30031	Gallatin County, Montana	yes	2.0	1.0833333333333333	49.58333333333333
22	11	Finfish fishing	30	114111	43	30043	Jefferson County, Montana	yes	1.0	0.5416666666666666	24.791666666666664
23	11	Finfish fishing	30	114111	81	30081	Ravalli County, Montana	yes	1.0	0.8194444444444443	20.402777777777775
24	11	Forest nurseries and gathering of forest products	30	113210	29	30029	Flathead County, Montana	yes	1.0	0.0	0.0
25	11	Forest nurseries and gathering of forest products	30	113210	111	30111	Yellowstone County, Montana	yes	1.0	0.0	0.0
26	11	Hunting and trapping	30	114210	13	30013	Cascade County, Montana	yes	1.0	-0.03690476190476189	11.258333333333333
27	11	Hunting and trapping	30	114210	27	30027	Fergus County, Montana	yes	1.3333333333333333	-0.02023809523809521	14.391666666666666
28	11	Hunting and trapping	30	114210	31	30031	Gallatin County, Montana	no	3.0	2.6	52.2
29	11	Hunting and trapping	30	114210	31	30031	Gallatin County, Montana	yes	3.0	0.0	72.85714285714285
30	11	Hunting and trapping	30	114210	55	30055	McCone County, Montana	yes	1.0	0.3428571428571429	9.67142857142857
31	11	Hunting and trapping	30	114210	57	30057	Madison County, Montana	yes	1.0	0.0	24.285714285714285
32	11	Hunting and trapping	30	114210	67	30067	Park County, Montana	yes	1.0	-0.03690476190476189	11.258333333333333
33	11	Hunting and trapping	30	114210	111	30111	Yellowstone County, Montana	yes	1.0	-0.75	5.25
34	11	Logging	30	113310	1	30001	Beaverhead County, Montana	yes	2.0	9.893984220907297	164.94962195923733
35	11	Logging	30	113310	7	30007	Broadwater County, Montana	yes	1.5	4.198717948717949	83.23717948717949
36	11	Logging	30	113310	9	30009	Carbon County, Montana	yes	1.0	2.907051282051282	53.19551282051282
37	11	Logging	30	113310	23	30023	Deer Lodge County, Montana	yes	1.0	4.946992110453649	82.47481097961867
38	11	Logging	30	113310	27	30027	Fergus County, Montana	yes	2.0	4.451183431952662	230.5828402366864
39	11	Logging	30	113310	29	30029	Flathead County, Montana	no	37.833333333333336	141.5	6297.666666666667
40	11	Logging	30	113310	31	30031	Gallatin County, Montana	no	4.0	4.5	300.3333333333333
41	11	Logging	30	113310	39	30039	Granite County, Montana	no	7.833333333333333	25.333333333333332	991.0
42	11	Logging	30	113310	47	30047	Lake County, Montana	no	5.833333333333333	15.666666666666666	895.5
43	11	Logging	30	113310	49	30049	Lewis and Clark County, Montana	no	5.666666666666667	3.5	101.33333333333333
44	11	Logging	30	113310	53	30053	Lincoln County, Montana	no	31.5	94.66666666666667	5083.5
45	11	Logging	30	113310	59	30059	Meagher County, Montana	yes	1.3333333333333333	5.916009204470743	100.20664858645627
46	11	Logging	30	113310	61	30061	Mineral County, Montana	yes	2.3333333333333335	10.863001314924391	182.68145956607495
47	11	Logging	30	113310	63	30063	Missoula County, Montana	no	29.5	129.0	4869.0
48	11	Logging	30	113310	65	30065	Musselshell County, Montana	no	3.0	1.0	35.0
49	11	Logging	30	113310	65	30065	Musselshell County, Montana	yes	1.2	5.803057199211045	102.05310650887574
50	11	Logging	30	113310	67	30067	Park County, Montana	no	4.0	3.6666666666666665	218.66666666666666
51	11	Logging	30	113310	67	30067	Park County, Montana	yes	3.3333333333333335	7.006738987508219	331.24950690335305
52	11	Logging	30	113310	77	30077	Powell County, Montana	no	8.5	60.5	2420.1666666666665
53	11	Logging	30	113310	81	30081	Ravalli County, Montana	no	12.833333333333334	19.833333333333332	807.0
54	11	Logging	30	113310	89	30089	Sanders County, Montana	no	13.0	38.333333333333336	1209.6666666666667
55	11	Logging	30	113310	111	30111	Yellowstone County, Montana	yes	1.3333333333333333	8.848290598290598	78.35790598290599
56	11	Other marine fishing	30	114119	49	30049	Lewis and Clark County, Montana	yes	1.0	0.0	0.0
57	11	Postharvest crop activities (except cotton ginning)	30	115114	3	30003	Big Horn County, Montana	yes	1.0	6.0	164.1818181818182
58	11	Postharvest crop activities (except cotton ginning)	30	115114	13	30013	Cascade County, Montana	yes	1.0	4.7564102564102555	234.16433566433568
59	11	Postharvest crop activities (except cotton ginning)	30	115114	17	30017	Custer County, Montana	yes	1.0	4.17094017094017	215.74592074592076
60	11	Postharvest crop activities (except cotton ginning)	30	115114	19	30019	Daniels County, Montana	yes	1.0	4.111111111111111	228.54545454545453
61	11	Postharvest crop activities (except cotton ginning)	30	115114	31	30031	Gallatin County, Montana	yes	2.0	8.34188034188034	431.4918414918415
62	11	Postharvest crop activities (except cotton ginning)	30	115114	45	30045	Judith Basin County, Montana	yes	1.0	4.17094017094017	215.74592074592076
63	11	Postharvest crop activities (except cotton ginning)	30	115114	47	30047	Lake County, Montana	yes	1.0	4.17094017094017	215.74592074592076
64	11	Postharvest crop activities (except cotton ginning)	30	115114	51	30051	Liberty County, Montana	yes	1.0	6.341880341880341	234.46153846153845
65	11	Postharvest crop activities (except cotton ginning)	30	115114	65	30065	Musselshell County, Montana	yes	1.0	6.6923076923076925	211.3846153846154
66	11	Postharvest crop activities (except cotton ginning)	30	115114	83	30083	Richland County, Montana	yes	1.6666666666666667	6.286324786324786	349.4918414918415
67	11	Postharvest crop activities (except cotton ginning)	30	115114	89	30089	Sanders County, Montana	yes	1.0	4.17094017094017	215.74592074592076
68	11	Postharvest crop activities (except cotton ginning)	30	115114	99	30099	Teton County, Montana	yes	1.0	4.17094017094017	215.74592074592076
69	11	Postharvest crop activities (except cotton ginning)	30	115114	111	30111	Yellowstone County, Montana	yes	1.0	4.17094017094017	215.74592074592076
70	11	Shellfish fishing	30	114112	9	30009	Carbon County, Montana	yes	1.0	0.3333333333333333	33.0
71	11	Shellfish fishing	30	114112	31	30031	Gallatin County, Montana	yes	1.3333333333333333	0.375	53.069444444444436
72	11	Shellfish fishing	30	114112	43	30043	Jefferson County, Montana	yes	1.0	0.3333333333333333	44.666666666666664
73	11	Shellfish fishing	30	114112	47	30047	Lake County, Montana	yes	1.0	0.375	41.81944444444444
74	11	Shellfish fishing	30	114112	49	30049	Lewis and Clark County, Montana	yes	1.0	1.25	72.75
