	NAICS_Sector	NAICS2012_TTL	state	relevant_naics	COUNTY	id	GEO_TTL	estab	emp	payann	estimate
0	11	Fishing	30	1141	9	30009	Carbon County, Montana	1.0	0.8333333333333334	18.166666666666668	1.0
1	11	Fishing	30	1141	21	30021	Dawson County, Montana	1.0	0.0	12.5	1.0
2	11	Fishing	30	1141	29	30029	Flathead County, Montana	1.0	0.32045454545454544	32.34659090909091	1.0
3	11	Fishing	30	1141	31	30031	Gallatin County, Montana	5.2	1.6	180.3	0.4
4	11	Fishing	30	1141	43	30043	Jefferson County, Montana	1.0	0.8333333333333334	18.166666666666668	1.0
5	11	Fishing	30	1141	47	30047	Lake County, Montana	1.0	0.5063636363636362	30.07727272727272	1.0
6	11	Fishing	30	1141	49	30049	Lewis and Clark County, Montana	1.0	0.3662337662337662	35.18181818181818	1.0
7	11	Fishing	30	1141	81	30081	Ravalli County, Montana	1.7	0.7627272727272725	54.70454545454544	1.0
8	11	Forest nurseries and gathering of forest products	30	1132	29	30029	Flathead County, Montana	1.0	0.0	0.0	0.8
9	11	Forest nurseries and gathering of forest products	30	1132	111	30111	Yellowstone County, Montana	1.0	0.0	0.0	1.0
10	11	Hunting and trapping	30	1142	13	30013	Cascade County, Montana	1.0	0.1492857142857143	11.440714285714282	1.0
11	11	Hunting and trapping	30	1142	27	30027	Fergus County, Montana	1.2	0.1592857142857143	13.320714285714283	1.0
12	11	Hunting and trapping	30	1142	31	30031	Gallatin County, Montana	3.0	2.5	54.18571428571429	0.5
13	11	Hunting and trapping	30	1142	55	30055	McCone County, Montana	1.0	0.39183673469387753	10.838775510204082	1.0
14	11	Hunting and trapping	30	1142	57	30057	Madison County, Montana	1.0	0.0	24.285714285714285	1.0
15	11	Hunting and trapping	30	1142	67	30067	Park County, Montana	1.0	0.1492857142857143	11.440714285714282	1.0
16	11	Hunting and trapping	30	1142	111	30111	Yellowstone County, Montana	1.0	-0.75	5.25	1.0
17	11	Logging	30	1133	1	30001	Beaverhead County, Montana	2.0	7.35462614308768	250.19766451497227	1.0
18	11	Logging	30	1133	7	30007	Broadwater County, Montana	1.5	4.198717948717949	83.23717948717949	1.0
19	11	Logging	30	1133	9	30009	Carbon County, Montana	1.0	2.907051282051282	53.19551282051282	1.0
20	11	Logging	30	1133	23	30023	Deer Lodge County, Montana	1.0	3.67731307154384	125.09883225748614	1.0
21	11	Logging	30	1133	27	30027	Fergus County, Montana	2.0	6.185568704799476	276.4342537804077	1.0
22	11	Logging	30	1133	29	30029	Flathead County, Montana	36.5	130.95454545454547	6182.272727272727	0.7272727272727273
23	11	Logging	30	1133	31	30031	Gallatin County, Montana	4.0	4.863636363636363	299.3636363636364	0.7272727272727273
24	11	Logging	30	1133	39	30039	Granite County, Montana	7.2272727272727275	19.272727272727273	933.5454545454545	0.7272727272727273
25	11	Logging	30	1133	47	30047	Lake County, Montana	7.409090909090909	18.09090909090909	804.9545454545455	0.7272727272727273
26	11	Logging	30	1133	49	30049	Lewis and Clark County, Montana	5.181818181818182	1.6818181818181819	86.54545454545455	0.7272727272727273
27	11	Logging	30	1133	53	30053	Lincoln County, Montana	33.31818181818182	89.0909090909091	5273.681818181818	0.7272727272727273
28	11	Logging	30	1133	59	30059	Meagher County, Montana	1.0909090909090908	3.941590460821229	129.93478796844187	1.0
29	11	Logging	30	1133	61	30061	Mineral County, Montana	2.090909090909091	7.618903532365068	255.033620225928	1.0
30	11	Logging	30	1133	63	30063	Missoula County, Montana	28.40909090909091	131.1818181818182	4830.454545454545	0.7272727272727273
31	11	Logging	30	1133	65	30065	Musselshell County, Montana	1.1363636363636365	3.692464586695355	127.39049892415282	0.9545454545454546
32	11	Logging	30	1133	67	30067	Park County, Montana	3.1818181818181817	8.439864622556929	382.8056750941365	0.8636363636363636
33	11	Logging	30	1133	77	30077	Powell County, Montana	8.863636363636363	71.77272727272727	2212.7727272727275	0.7272727272727273
34	11	Logging	30	1133	81	30081	Ravalli County, Montana	12.227272727272727	17.772727272727273	853.5454545454545	0.7272727272727273
35	11	Logging	30	1133	89	30089	Sanders County, Montana	13.727272727272727	43.18181818181818	1348.090909090909	0.7272727272727273
36	11	Logging	30	1133	111	30111	Yellowstone County, Montana	1.3333333333333333	8.848290598290598	78.35790598290599	1.0
37	11	Support activities for animal production	30	1152	5	30005	Blaine County, Montana	1.0476190476190477	2.519719923215363	66.86452170057794	1.0
38	11	Support activities for animal production	30	1152	7	30007	Broadwater County, Montana	1.0	1.9821428571428568	83.02232142857142	1.0
39	11	Support activities for animal production	30	1152	9	30009	Carbon County, Montana	3.0476190476190474	7.997921390778534	507.60312736205594	0.8571428571428571
40	11	Support activities for animal production	30	1152	13	30013	Cascade County, Montana	1.0952380952380953	2.43638658988203	70.13535503391128	1.0
41	11	Support activities for animal production	30	1152	21	30021	Dawson County, Montana	1.0	4.444444444444445	61.72222222222222	1.0
42	11	Support activities for animal production	30	1152	29	30029	Flathead County, Montana	7.714285714285714	8.952380952380953	460.6666666666667	0.7142857142857143
43	11	Support activities for animal production	30	1152	31	30031	Gallatin County, Montana	8.857142857142858	27.476190476190474	490.3809523809524	0.7142857142857143
44	11	Support activities for animal production	30	1152	47	30047	Lake County, Montana	1.0	2.2476110796779487	62.228467278809234	1.0
45	11	Support activities for animal production	30	1152	55	30055	McCone County, Montana	1.0	2.2476110796779487	62.228467278809234	1.0
46	11	Support activities for animal production	30	1152	57	30057	Madison County, Montana	1.0	4.444444444444445	61.72222222222222	1.0
47	11	Support activities for animal production	30	1152	61	30061	Mineral County, Montana	1.0	2.1695300944362272	60.58470815792469	1.0
48	11	Support activities for animal production	30	1152	63	30063	Missoula County, Montana	1.1904761904761905	2.865713876352173	77.1833520104797	0.9523809523809523
49	11	Support activities for animal production	30	1152	67	30067	Park County, Montana	5.857142857142857	6.666666666666667	149.33333333333334	0.7142857142857143
50	11	Support activities for animal production	30	1152	75	30075	Powder River County, Montana	1.0	1.9090909090909092	49.09090909090909	1.0
51	11	Support activities for animal production	30	1152	77	30077	Powell County, Montana	1.0	2.2476110796779487	62.228467278809234	1.0
52	11	Support activities for animal production	30	1152	81	30081	Ravalli County, Montana	3.9047619047619047	2.8095238095238093	91.85714285714286	0.7142857142857143
53	11	Support activities for animal production	30	1152	95	30095	Stillwater County, Montana	1.0	2.2476110796779487	62.228467278809234	1.0
54	11	Support activities for animal production	30	1152	97	30097	Sweet Grass County, Montana	1.0476190476190477	2.45925129131816	65.16762071796268	1.0
55	11	Support activities for animal production	30	1152	105	30105	Valley County, Montana	2.0	4.495222159355897	124.45693455761847	1.0
56	11	Support activities for animal production	30	1152	111	30111	Yellowstone County, Montana	5.0476190476190474	23.714285714285715	643.5714285714286	0.7142857142857143
57	11	Support activities for crop production	30	1151	1	30001	Beaverhead County, Montana	2.948717948717949	2.9106488749345893	95.78121402407116	0.9230769230769231
58	11	Support activities for crop production	30	1151	3	30003	Big Horn County, Montana	1.0512820512820513	2.638291610136984	129.6093176682748	1.0
59	11	Support activities for crop production	30	1151	9	30009	Carbon County, Montana	2.0	5.276583220273968	248.67504559295986	1.0
60	11	Support activities for crop production	30	1151	13	30013	Cascade County, Montana	1.9487179487179487	5.1797752663231575	243.23224077872646	1.0
61	11	Support activities for crop production	30	1151	15	30015	Chouteau County, Montana	6.923076923076923	24.854395604395602	1728.3864468864467	0.9230769230769231
62	11	Support activities for crop production	30	1151	17	30017	Custer County, Montana	3.0	5.606227106227106	109.28681318681319	0.8974358974358975
63	11	Support activities for crop production	30	1151	19	30019	Daniels County, Montana	1.0	2.778618821034643	125.59177403481092	1.0
64	11	Support activities for crop production	30	1151	23	30023	Deer Lodge County, Montana	1.0	2.638291610136984	124.33752279647993	1.0
65	11	Support activities for crop production	30	1151	25	30025	Fallon County, Montana	1.0	1.2525510204081631	114.91122448979591	1.0
