	NAICS_Sector	NAICS2012_TTL	state	relevant_naics	COUNTY	id	GEO_TTL	estab	emp	payann	estimate
0	11	Cotton ginning	38	115111	43	38043	Kidder County, North Dakota	1.0	0.0	0.0	1.0
1	11	Crop harvesting, primarily by machine	38	115113	9	38009	Bottineau County, North Dakota	1.0	0.8333333333333333	23.875	1.0
2	11	Crop harvesting, primarily by machine	38	115113	17	38017	Cass County, North Dakota	1.2	0.6666666666666666	19.1	1.0
3	11	Crop harvesting, primarily by machine	38	115113	31	38031	Foster County, North Dakota	1.0	1.5	42.166666666666664	1.0
4	11	Crop harvesting, primarily by machine	38	115113	37	38037	Grant County, North Dakota	1.5	0.0	0.0	1.0
5	11	Crop harvesting, primarily by machine	38	115113	51	38051	McIntosh County, North Dakota	1.0	0.6666666666666666	19.1	1.0
6	11	Crop harvesting, primarily by machine	38	115113	59	38059	Morton County, North Dakota	1.2	1.0333333333333332	29.766666666666662	1.0
7	11	Crop harvesting, primarily by machine	38	115113	89	38089	Stark County, North Dakota	1.0	1.8333333333333333	53.33333333333333	1.0
8	11	Crop harvesting, primarily by machine	38	115113	93	38093	Stutsman County, North Dakota	1.0	0.0	0.0	1.0
9	11	Crop harvesting, primarily by machine	38	115113	97	38097	Traill County, North Dakota	1.0	0.0	0.0	1.0
10	11	Crop harvesting, primarily by machine	38	115113	99	38099	Walsh County, North Dakota	1.0	0.0	0.0	1.0
11	11	Crop harvesting, primarily by machine	38	115113	101	38101	Ward County, North Dakota	1.0	0.5	14.055555555555555	1.0
12	11	Farm labor contractors and crew leaders	38	115115	9	38009	Bottineau County, North Dakota	1.0	0.0	0.0	1.0
13	11	Farm labor contractors and crew leaders	38	115115	35	38035	Grand Forks County, North Dakota	1.0	2.0	50.666666666666664	1.0
14	11	Farm labor contractors and crew leaders	38	115115	51	38051	McIntosh County, North Dakota	1.0	0.0	0.0	1.0
15	11	Farm labor contractors and crew leaders	38	115115	63	38063	Nelson County, North Dakota	1.0	0.0	0.0	1.0
16	11	Farm labor contractors and crew leaders	38	115115	67	38067	Pembina County, North Dakota	1.0	1.0	25.333333333333332	1.0
17	11	Farm labor contractors and crew leaders	38	115115	97	38097	Traill County, North Dakota	1.0	0.0	0.0	1.0
18	11	Farm labor contractors and crew leaders	38	115115	99	38099	Walsh County, North Dakota	1.5	1.0	25.333333333333332	1.0
19	11	Farm management services	38	115116	9	38009	Bottineau County, North Dakota	1.0	1.1	98.63333333333333	1.0
20	11	Farm management services	38	115116	49	38049	McHenry County, North Dakota	1.0	1.29	110.45333333333333	1.0
21	11	Farm management services	38	115116	69	38069	Pierce County, North Dakota	1.0	1.29	110.45333333333333	1.0
22	11	Farm management services	38	115116	71	38071	Ramsey County, North Dakota	1.0	1.29	110.45333333333333	1.0
23	11	Farm management services	38	115116	83	38083	Sheridan County, North Dakota	1.0	2.0	106.0	1.0
24	11	Farm management services	38	115116	101	38101	Ward County, North Dakota	1.0	0.0	86.66666666666666	1.0
25	11	Farm management services	38	115116	103	38103	Wells County, North Dakota	1.0	1.29	110.45333333333333	1.0
26	11	Hunting and trapping	38	114210	35	38035	Grand Forks County, North Dakota	1.0	0.0	0.0	1.0
27	11	Hunting and trapping	38	114210	41	38041	Hettinger County, North Dakota	1.0	0.0	0.0	1.0
28	11	Hunting and trapping	38	114210	63	38063	Nelson County, North Dakota	1.0	0.0	0.0	1.0
29	11	Logging	38	113310	17	38017	Cass County, North Dakota	1.5	9.5	375.3	1.0
30	11	Logging	38	113310	53	38053	McKenzie County, North Dakota	1.2	3.8	150.12	1.0
31	11	Logging	38	113310	77	38077	Richland County, North Dakota	1.0	6.5	264.9	1.0
32	11	Logging	38	113310	105	38105	Williams County, North Dakota	1.0	0.0	0.0	1.0
33	11	Postharvest crop activities (except cotton ginning)	38	115114	11	38011	Bowman County, North Dakota	1.0	9.40479797979798	392.19934343434346	1.0
34	11	Postharvest crop activities (except cotton ginning)	38	115114	17	38017	Cass County, North Dakota	1.0	9.40479797979798	392.19934343434346	1.0
35	11	Postharvest crop activities (except cotton ginning)	38	115114	19	38019	Cavalier County, North Dakota	2.0	18.80959595959596	784.3986868686869	1.0
36	11	Postharvest crop activities (except cotton ginning)	38	115114	27	38027	Eddy County, North Dakota	1.0	9.40479797979798	392.19934343434346	1.0
37	11	Postharvest crop activities (except cotton ginning)	38	115114	29	38029	Emmons County, North Dakota	1.0	9.40479797979798	392.19934343434346	1.0
38	11	Postharvest crop activities (except cotton ginning)	38	115114	35	38035	Grand Forks County, North Dakota	1.0	9.40479797979798	392.19934343434346	1.0
39	11	Postharvest crop activities (except cotton ginning)	38	115114	45	38045	LaMoure County, North Dakota	2.0	18.80959595959596	784.3986868686869	1.0
40	11	Postharvest crop activities (except cotton ginning)	38	115114	55	38055	McLean County, North Dakota	1.0	9.40479797979798	392.19934343434346	1.0
41	11	Postharvest crop activities (except cotton ginning)	38	115114	61	38061	Mountrail County, North Dakota	1.2	11.350252525252525	458.6266161616162	1.0
42	11	Postharvest crop activities (except cotton ginning)	38	115114	63	38063	Nelson County, North Dakota	1.0	9.40479797979798	392.19934343434346	1.0
43	11	Postharvest crop activities (except cotton ginning)	38	115114	67	38067	Pembina County, North Dakota	1.0	9.189814814814815	412.0898148148148	1.0
