	NAICS_Sector	NAICS2012_TTL	state	relevant_naics	COUNTY	id	GEO_TTL	estimate	estab	emp	payann
0	11	Cotton ginning	38	115111	43	38043	Kidder County, North Dakota	yes	1.0	0.0	0.0
1	11	Crop harvesting, primarily by machine	38	115113	9	38009	Bottineau County, North Dakota	yes	1.0	0.9666666666666666	27.53333333333333
2	11	Crop harvesting, primarily by machine	38	115113	17	38017	Cass County, North Dakota	yes	1.1666666666666667	0.8055555555555555	22.944444444444443
3	11	Crop harvesting, primarily by machine	38	115113	31	38031	Foster County, North Dakota	yes	1.0	1.5	42.166666666666664
4	11	Crop harvesting, primarily by machine	38	115113	37	38037	Grant County, North Dakota	yes	1.5	0.0	0.0
5	11	Crop harvesting, primarily by machine	38	115113	51	38051	McIntosh County, North Dakota	yes	1.0	0.8055555555555555	22.944444444444443
6	11	Crop harvesting, primarily by machine	38	115113	59	38059	Morton County, North Dakota	yes	1.1666666666666667	1.111111111111111	31.83333333333333
7	11	Crop harvesting, primarily by machine	38	115113	89	38089	Stark County, North Dakota	yes	1.0	1.8333333333333333	53.33333333333333
8	11	Crop harvesting, primarily by machine	38	115113	93	38093	Stutsman County, North Dakota	yes	1.0	0.0	0.0
9	11	Crop harvesting, primarily by machine	38	115113	97	38097	Traill County, North Dakota	yes	1.0	0.0	0.0
10	11	Crop harvesting, primarily by machine	38	115113	99	38099	Walsh County, North Dakota	yes	1.0	0.0	0.0
11	11	Crop harvesting, primarily by machine	38	115113	101	38101	Ward County, North Dakota	yes	1.0	0.75	21.083333333333332
12	11	Farm labor contractors and crew leaders	38	115115	9	38009	Bottineau County, North Dakota	yes	1.0	0.0	0.0
13	11	Farm labor contractors and crew leaders	38	115115	35	38035	Grand Forks County, North Dakota	yes	1.0	2.0	50.666666666666664
14	11	Farm labor contractors and crew leaders	38	115115	51	38051	McIntosh County, North Dakota	yes	1.0	0.0	0.0
15	11	Farm labor contractors and crew leaders	38	115115	63	38063	Nelson County, North Dakota	yes	1.0	0.0	0.0
16	11	Farm labor contractors and crew leaders	38	115115	67	38067	Pembina County, North Dakota	yes	1.0	1.0	25.333333333333332
17	11	Farm labor contractors and crew leaders	38	115115	97	38097	Traill County, North Dakota	yes	1.0	0.0	0.0
18	11	Farm labor contractors and crew leaders	38	115115	99	38099	Walsh County, North Dakota	yes	1.5	1.0	25.333333333333332
19	11	Farm management services	38	115116	9	38009	Bottineau County, North Dakota	yes	1.0	1.1	98.63333333333333
20	11	Farm management services	38	115116	49	38049	McHenry County, North Dakota	yes	1.0	1.45	114.25277777777778
21	11	Farm management services	38	115116	69	38069	Pierce County, North Dakota	yes	1.0	1.45	114.25277777777778
22	11	Farm management services	38	115116	71	38071	Ramsey County, North Dakota	yes	1.0	1.45	114.25277777777778
23	11	Farm management services	38	115116	83	38083	Sheridan County, North Dakota	yes	1.0	2.0	106.0
24	11	Farm management services	38	115116	101	38101	Ward County, North Dakota	yes	1.0	0.0	86.66666666666666
25	11	Farm management services	38	115116	103	38103	Wells County, North Dakota	yes	1.0	1.45	114.25277777777778
26	11	Hunting and trapping	38	114210	35	38035	Grand Forks County, North Dakota	yes	1.0	0.0	0.0
27	11	Hunting and trapping	38	114210	41	38041	Hettinger County, North Dakota	yes	1.0	0.0	0.0
28	11	Hunting and trapping	38	114210	63	38063	Nelson County, North Dakota	yes	1.0	0.0	0.0
29	11	Logging	38	113310	17	38017	Cass County, North Dakota	yes	1.5	9.5	375.3
30	11	Logging	38	113310	53	38053	McKenzie County, North Dakota	yes	1.1666666666666667	3.1666666666666665	125.10000000000001
31	11	Logging	38	113310	77	38077	Richland County, North Dakota	yes	1.0	6.5	264.9
32	11	Logging	38	113310	105	38105	Williams County, North Dakota	yes	1.0	0.0	0.0
33	11	Postharvest crop activities (except cotton ginning)	38	115114	11	38011	Bowman County, North Dakota	yes	1.0	9.123045935545935	386.6304052429053
34	11	Postharvest crop activities (except cotton ginning)	38	115114	17	38017	Cass County, North Dakota	yes	1.0	9.123045935545935	386.6304052429053
35	11	Postharvest crop activities (except cotton ginning)	38	115114	19	38019	Cavalier County, North Dakota	yes	2.0	18.24609187109187	773.2608104858106
36	11	Postharvest crop activities (except cotton ginning)	38	115114	27	38027	Eddy County, North Dakota	yes	1.0	9.123045935545935	386.6304052429053
37	11	Postharvest crop activities (except cotton ginning)	38	115114	29	38029	Emmons County, North Dakota	yes	1.0	9.123045935545935	386.6304052429053
38	11	Postharvest crop activities (except cotton ginning)	38	115114	35	38035	Grand Forks County, North Dakota	yes	1.0	9.123045935545935	386.6304052429053
39	11	Postharvest crop activities (except cotton ginning)	38	115114	45	38045	LaMoure County, North Dakota	yes	2.0	18.24609187109187	773.2608104858106
40	11	Postharvest crop activities (except cotton ginning)	38	115114	55	38055	McLean County, North Dakota	yes	1.0	9.123045935545935	386.6304052429053
41	11	Postharvest crop activities (except cotton ginning)	38	115114	61	38061	Mountrail County, North Dakota	yes	1.1666666666666667	10.744258056758056	441.9864658489659
42	11	Postharvest crop activities (except cotton ginning)	38	115114	63	38063	Nelson County, North Dakota	yes	1.0	9.123045935545935	386.6304052429053
43	11	Postharvest crop activities (except cotton ginning)	38	115114	67	38067	Pembina County, North Dakota	yes	1.0	8.82093253968254	398.76378968253965
44	11	Postharvest crop activities (except cotton ginning)	38	115114	71	38071	Ramsey County, North Dakota	yes	1.0	9.208333333333332	389.54166666666663
45	11	Postharvest crop activities (except cotton ginning)	38	115114	73	38073	Ransom County, North Dakota	yes	1.1666666666666667	10.744258056758056	441.9864658489659
46	11	Postharvest crop activities (except cotton ginning)	38	115114	77	38077	Richland County, North Dakota	yes	1.0	9.123045935545935	386.6304052429053
47	11	Postharvest crop activities (except cotton ginning)	38	115114	79	38079	Rolette County, North Dakota	yes	1.0	9.123045935545935	386.6304052429053
48	11	Postharvest crop activities (except cotton ginning)	38	115114	89	38089	Stark County, North Dakota	no	4.333333333333333	22.0	780.6666666666666
49	11	Postharvest crop activities (except cotton ginning)	38	115114	89	38089	Stark County, North Dakota	yes	3.0	28.662878787878785	1114.2689393939393
50	11	Postharvest crop activities (except cotton ginning)	38	115114	97	38097	Traill County, North Dakota	no	3.8333333333333335	13.166666666666666	1056.3333333333333
51	11	Postharvest crop activities (except cotton ginning)	38	115114	99	38099	Walsh County, North Dakota	yes	1.3333333333333333	11.867093554593554	515.8363576238577
52	11	Postharvest crop activities (except cotton ginning)	38	115114	101	38101	Ward County, North Dakota	yes	1.3333333333333333	12.278980278980278	516.9858345358346
53	11	Postharvest crop activities (except cotton ginning)	38	115114	105	38105	Williams County, North Dakota	yes	1.0	8.849972943722944	389.3420725108225
54	11	Soil preparation, planting, and cultivating	38	115112	3	38003	Barnes County, North Dakota	yes	1.0	3.2888888888888888	150.11111111111111
55	11	Soil preparation, planting, and cultivating	38	115112	5	38005	Benson County, North Dakota	yes	1.0	3.3225655586093645	170.75069082147468
56	11	Soil preparation, planting, and cultivating	38	115112	9	38009	Bottineau County, North Dakota	no	3.0	4.0	406.0
57	11	Soil preparation, planting, and cultivating	38	115112	9	38009	Bottineau County, North Dakota	yes	2.2	7.5163795628846986	384.15276908265037
58	11	Soil preparation, planting, and cultivating	38	115112	11	38011	Bowman County, North Dakota	yes	1.0	3.339403893469603	181.07048067665647
59	11	Soil preparation, planting, and cultivating	38	115112	13	38013	Burke County, North Dakota	yes	1.0	3.2626342258867935	173.42082898576962
60	11	Soil preparation, planting, and cultivating	38	115112	17	38017	Cass County, North Dakota	no	3.6666666666666665	6.333333333333333	348.0
61	11	Soil preparation, planting, and cultivating	38	115112	17	38017	Cass County, North Dakota	yes	4.333333333333333	14.433062330623306	688.5678410117434
62	11	Soil preparation, planting, and cultivating	38	115112	19	38019	Cavalier County, North Dakota	yes	1.0	3.3225655586093645	170.75069082147468
63	11	Soil preparation, planting, and cultivating	38	115112	21	38021	Dickey County, North Dakota	yes	2.0	6.645131117218729	341.50138164294935
64	11	Soil preparation, planting, and cultivating	38	115112	23	38023	Divide County, North Dakota	yes	1.0	3.3225655586093645	170.75069082147468
65	11	Soil preparation, planting, and cultivating	38	115112	29	38029	Emmons County, North Dakota	yes	1.0	3.3225655586093645	170.75069082147468
66	11	Soil preparation, planting, and cultivating	38	115112	31	38031	Foster County, North Dakota	yes	1.0	3.3225655586093645	170.75069082147468
67	11	Soil preparation, planting, and cultivating	38	115112	35	38035	Grand Forks County, North Dakota	no	3.4	0.6	73.4
68	11	Soil preparation, planting, and cultivating	38	115112	35	38035	Grand Forks County, North Dakota	yes	3.0	8.866666666666667	428.46666666666664
69	11	Soil preparation, planting, and cultivating	38	115112	37	38037	Grant County, North Dakota	yes	1.6666666666666667	5.479202279202279	259.994301994302
70	11	Soil preparation, planting, and cultivating	38	115112	39	38039	Griggs County, North Dakota	yes	1.0	3.3225655586093645	170.75069082147468
71	11	Soil preparation, planting, and cultivating	38	115112	45	38045	LaMoure County, North Dakota	no	3.0	0.0	44.0
72	11	Soil preparation, planting, and cultivating	38	115112	45	38045	LaMoure County, North Dakota	yes	1.2	3.8537453369979047	201.98527343021405
73	11	Soil preparation, planting, and cultivating	38	115112	49	38049	McHenry County, North Dakota	yes	1.0	3.3225655586093645	170.75069082147468
74	11	Soil preparation, planting, and cultivating	38	115112	53	38053	McKenzie County, North Dakota	yes	2.1666666666666665	7.166085814324742	360.14652849780015
75	11	Soil preparation, planting, and cultivating	38	115112	55	38055	McLean County, North Dakota	yes	1.0	3.338717386414755	182.47608805668017
76	11	Soil preparation, planting, and cultivating	38	115112	57	38057	Mercer County, North Dakota	yes	1.5	5.04009040052445	255.9352436670031
77	11	Soil preparation, planting, and cultivating	38	115112	59	38059	Morton County, North Dakota	yes	2.0	6.645131117218729	341.50138164294935
78	11	Soil preparation, planting, and cultivating	38	115112	65	38065	Oliver County, North Dakota	yes	1.0	3.2888888888888888	150.11111111111111
79	11	Soil preparation, planting, and cultivating	38	115112	67	38067	Pembina County, North Dakota	no	4.333333333333333	2.0	138.5
80	11	Soil preparation, planting, and cultivating	38	115112	69	38069	Pierce County, North Dakota	yes	1.0	3.3225655586093645	170.75069082147468
81	11	Soil preparation, planting, and cultivating	38	115112	71	38071	Ramsey County, North Dakota	no	4.0	10.166666666666666	1012.1666666666666
82	11	Soil preparation, planting, and cultivating	38	115112	73	38073	Ransom County, North Dakota	yes	1.0	3.3225655586093645	170.75069082147468
83	11	Soil preparation, planting, and cultivating	38	115112	75	38075	Renville County, North Dakota	yes	2.0	6.645131117218729	341.50138164294935
84	11	Soil preparation, planting, and cultivating	38	115112	77	38077	Richland County, North Dakota	yes	1.3333333333333333	4.418861854905661	220.78772785851172
85	11	Soil preparation, planting, and cultivating	38	115112	81	38081	Sargent County, North Dakota	yes	1.8333333333333333	6.152538524626137	317.6976779392457
86	11	Soil preparation, planting, and cultivating	38	115112	83	38083	Sheridan County, North Dakota	yes	1.0	3.6222222222222222	157.4
87	11	Soil preparation, planting, and cultivating	38	115112	89	38089	Stark County, North Dakota	yes	1.0	3.3225655586093645	170.75069082147468
88	11	Soil preparation, planting, and cultivating	38	115112	91	38091	Steele County, North Dakota	yes	1.0	3.3225655586093645	170.75069082147468
89	11	Soil preparation, planting, and cultivating	38	115112	93	38093	Stutsman County, North Dakota	yes	2.0	6.645131117218729	341.50138164294935
90	11	Soil preparation, planting, and cultivating	38	115112	95	38095	Towner County, North Dakota	yes	1.0	3.3117573483427143	178.19606003752347
91	11	Soil preparation, planting, and cultivating	38	115112	97	38097	Traill County, North Dakota	no	5.666666666666667	27.666666666666668	1840.3333333333333
92	11	Soil preparation, planting, and cultivating	38	115112	99	38099	Walsh County, North Dakota	no	3.8333333333333335	3.0	344.3333333333333
93	11	Soil preparation, planting, and cultivating	38	115112	101	38101	Ward County, North Dakota	yes	1.25	4.120835939128622	209.03820095893266
94	11	Soil preparation, planting, and cultivating	38	115112	103	38103	Wells County, North Dakota	yes	1.5	4.9658704019142075	250.71080478158865
95	11	Soil preparation, planting, and cultivating	38	115112	105	38105	Williams County, North Dakota	yes	1.3333333333333333	4.372068720307649	224.03000428127595
96	11	Support activities for animal production	38	115210	11	38011	Bowman County, North Dakota	yes	1.0	-0.1111111111111111	19.88888888888889
97	11	Support activities for animal production	38	115210	15	38015	Burleigh County, North Dakota	yes	1.1666666666666667	1.5712962962962962	30.439748677248677
98	11	Support activities for animal production	38	115210	17	38017	Cass County, North Dakota	no	3.0	6.0	118.0
99	11	Support activities for animal production	38	115210	17	38017	Cass County, North Dakota	yes	2.0	3.5	53.75
100	11	Support activities for animal production	38	115210	35	38035	Grand Forks County, North Dakota	yes	1.0	2.05	28.892857142857142
101	11	Support activities for animal production	38	115210	53	38053	McKenzie County, North Dakota	yes	1.0	1.557777777777778	27.174920634920635
102	11	Support activities for animal production	38	115210	59	38059	Morton County, North Dakota	yes	1.0	0.8194444444444444	23.381944444444443
103	11	Support activities for animal production	38	115210	61	38061	Mountrail County, North Dakota	yes	1.0	0.8194444444444444	23.381944444444443
104	11	Support activities for animal production	38	115210	63	38063	Nelson County, North Dakota	yes	1.0	2.05	28.892857142857142
105	11	Support activities for animal production	38	115210	77	38077	Richland County, North Dakota	yes	1.0	1.589814814814815	27.124933862433863
106	11	Support activities for animal production	38	115210	89	38089	Stark County, North Dakota	yes	1.0	1.589814814814815	27.124933862433863
107	11	Support activities for animal production	38	115210	101	38101	Ward County, North Dakota	yes	1.0	1.589814814814815	27.124933862433863
108	21	All other nonmetallic mineral mining	38	212399	25	38025	Dunn County, North Dakota	yes	1.0	0.0	0.0
109	21	All other nonmetallic mineral mining	38	212399	57	38057	Mercer County, North Dakota	yes	1.0	0.0	0.0
110	21	All other nonmetallic mineral mining	38	212399	89	38089	Stark County, North Dakota	yes	1.0	0.0	0.0
111	21	Bituminous coal and lignite surface mining	38	212111	15	38015	Burleigh County, North Dakota	yes	1.0	0.0	0.0
112	21	Bituminous coal and lignite surface mining	38	212111	55	38055	McLean County, North Dakota	yes	1.8333333333333333	185.0	18906.28571428571
113	21	Bituminous coal and lignite surface mining	38	212111	57	38057	Mercer County, North Dakota	yes	2.6666666666666665	277.5	28359.42857142857
114	21	Bituminous coal and lignite surface mining	38	212111	65	38065	Oliver County, North Dakota	yes	1.0	92.5	9453.142857142855
115	21	Bituminous coal and lignite surface mining	38	212111	105	38105	Williams County, North Dakota	yes	1.0	92.5	9453.142857142855
116	21	Clay and ceramic and refractory minerals mining	38	212325	11	38011	Bowman County, North Dakota	yes	1.0	0.0	0.0
117	21	Construction sand and gravel mining	38	212321	9	38009	Bottineau County, North Dakota	yes	1.3333333333333333	32.28105047126786	1888.9355919845048
118	21	Construction sand and gravel mining	38	212321	13	38013	Burke County, North Dakota	yes	1.0	24.282944410661802	1441.0359707723837
119	21	Construction sand and gravel mining	38	212321	17	38017	Cass County, North Dakota	yes	1.0	24.282944410661802	1441.0359707723837
120	21	Construction sand and gravel mining	38	212321	23	38023	Divide County, North Dakota	yes	1.0	23.86680602006689	1437.388619472315
121	21	Construction sand and gravel mining	38	212321	25	38025	Dunn County, North Dakota	yes	1.0	24.44388111888112	1459.3214257964257
122	21	Construction sand and gravel mining	38	212321	27	38027	Eddy County, North Dakota	yes	1.4	33.60184875510963	2052.1749442586397
123	21	Construction sand and gravel mining	38	212321	35	38035	Grand Forks County, North Dakota	yes	2.8333333333333335	68.58957397272614	4067.2282826875216
124	21	Construction sand and gravel mining	38	212321	53	38053	McKenzie County, North Dakota	yes	1.0	23.82229907773386	1345.6688076416337
125	21	Construction sand and gravel mining	38	212321	57	38057	Mercer County, North Dakota	yes	1.1666666666666667	27.887111077328466	1645.7234707723837
126	21	Construction sand and gravel mining	38	212321	59	38059	Morton County, North Dakota	yes	1.0	24.282944410661802	1441.0359707723837
127	21	Construction sand and gravel mining	38	212321	61	38061	Mountrail County, North Dakota	yes	1.0	24.92094861660079	1404.4407114624505
128	21	Construction sand and gravel mining	38	212321	67	38067	Pembina County, North Dakota	yes	1.0	23.552938808373593	1371.0038244766504
129	21	Construction sand and gravel mining	38	212321	73	38073	Ransom County, North Dakota	yes	1.0	26.363636363636363	1459.2727272727273
130	21	Construction sand and gravel mining	38	212321	77	38077	Richland County, North Dakota	yes	2.0	48.565888821323604	2882.0719415447675
131	21	Construction sand and gravel mining	38	212321	81	38081	Sargent County, North Dakota	yes	1.0	24.282944410661802	1441.0359707723837
132	21	Construction sand and gravel mining	38	212321	89	38089	Stark County, North Dakota	no	4.0	41.666666666666664	2249.3333333333335
133	21	Construction sand and gravel mining	38	212321	89	38089	Stark County, North Dakota	yes	3.6666666666666665	86.50131752305664	4896.250988142292
134	21	Construction sand and gravel mining	38	212321	99	38099	Walsh County, North Dakota	yes	1.0	23.59027777777778	1381.7013888888887
135	21	Construction sand and gravel mining	38	212321	101	38101	Ward County, North Dakota	no	3.6666666666666665	150.83333333333334	16572.5
136	21	Construction sand and gravel mining	38	212321	103	38103	Wells County, North Dakota	yes	1.0	24.282944410661802	1441.0359707723837
137	21	Construction sand and gravel mining	38	212321	105	38105	Williams County, North Dakota	no	3.0	0.0	609.0
138	21	Construction sand and gravel mining	38	212321	105	38105	Williams County, North Dakota	yes	2.0	49.629066585588326	2967.236329853721
139	21	Crude petroleum and natural gas extraction	38	211111	7	38007	Billings County, North Dakota	yes	2.0	241.06060606060606	25664.58585858586
140	21	Crude petroleum and natural gas extraction	38	211111	9	38009	Bottineau County, North Dakota	no	4.0	6.0	486.0
141	21	Crude petroleum and natural gas extraction	38	211111	9	38009	Bottineau County, North Dakota	yes	3.5	321.91747327875373	32141.071522989205
142	21	Crude petroleum and natural gas extraction	38	211111	11	38011	Bowman County, North Dakota	yes	1.8333333333333333	180.60327003619685	18535.872515470077
143	21	Crude petroleum and natural gas extraction	38	211111	13	38013	Burke County, North Dakota	yes	1.5	158.97574478367162	16507.466671314232
144	21	Crude petroleum and natural gas extraction	38	211111	15	38015	Burleigh County, North Dakota	no	4.333333333333333	8.666666666666666	1094.3333333333333
145	21	Crude petroleum and natural gas extraction	38	211111	15	38015	Burleigh County, North Dakota	yes	6.666666666666667	374.319906380882	35836.031992397846
146	21	Crude petroleum and natural gas extraction	38	211111	23	38023	Divide County, North Dakota	yes	1.0	84.85339321924688	8378.44203763716
147	21	Crude petroleum and natural gas extraction	38	211111	25	38025	Dunn County, North Dakota	no	4.0	147.4	15610.8
148	21	Crude petroleum and natural gas extraction	38	211111	25	38025	Dunn County, North Dakota	yes	4.0	254.06060606060606	21105.454545454548
149	21	Crude petroleum and natural gas extraction	38	211111	35	38035	Grand Forks County, North Dakota	yes	1.0	56.6290342448879	5447.722257417379
150	21	Crude petroleum and natural gas extraction	38	211111	53	38053	McKenzie County, North Dakota	no	7.0	82.33333333333333	10072.333333333334
151	21	Crude petroleum and natural gas extraction	38	211111	53	38053	McKenzie County, North Dakota	yes	8.666666666666666	496.2873244641537	47638.58974765072
152	21	Crude petroleum and natural gas extraction	38	211111	57	38057	Mercer County, North Dakota	yes	1.0	93.64513095305777	9615.663900011461
153	21	Crude petroleum and natural gas extraction	38	211111	59	38059	Morton County, North Dakota	yes	1.0	113.87470862470863	11656.795066045068
154	21	Crude petroleum and natural gas extraction	38	211111	61	38061	Mountrail County, North Dakota	no	6.5	233.25	26964.5
155	21	Crude petroleum and natural gas extraction	38	211111	61	38061	Mountrail County, North Dakota	yes	3.0	159.5579268292683	16600.20470383275
156	21	Crude petroleum and natural gas extraction	38	211111	75	38075	Renville County, North Dakota	yes	1.0	93.64513095305777	9615.663900011461
157	21	Crude petroleum and natural gas extraction	38	211111	87	38087	Slope County, North Dakota	yes	1.0	56.6290342448879	5447.722257417379
158	21	Crude petroleum and natural gas extraction	38	211111	89	38089	Stark County, North Dakota	no	6.333333333333333	210.0	32080.666666666668
159	21	Crude petroleum and natural gas extraction	38	211111	101	38101	Ward County, North Dakota	no	4.0	33.4	2355.8
160	21	Crude petroleum and natural gas extraction	38	211111	101	38101	Ward County, North Dakota	yes	4.0	160.4878048780488	16690.926829268294
161	21	Crude petroleum and natural gas extraction	38	211111	105	38105	Williams County, North Dakota	no	10.4	688.8	93677.2
162	21	Crude petroleum and natural gas extraction	38	211111	105	38105	Williams County, North Dakota	yes	10.0	401.2195121951219	41727.31707317073
163	21	Crushed and broken granite mining and quarrying	38	212313	89	38089	Stark County, North Dakota	yes	1.0	0.0	0.0
164	21	Crushed and broken limestone mining and quarrying	38	212312	73	38073	Ransom County, North Dakota	yes	1.0	0.0	0.0
165	21	Drilling oil and gas wells	38	213111	1	38001	Adams County, North Dakota	yes	1.0	222.29431216931215	19693.1207010582
166	21	Drilling oil and gas wells	38	213111	7	38007	Billings County, North Dakota	yes	1.0	177.37954144620812	15256.805273573684
167	21	Drilling oil and gas wells	38	213111	9	38009	Bottineau County, North Dakota	yes	1.0	169.00119047619046	13414.637804540422
