	id	state	COUNTY	GEO_TTL	relevant_naics	NAICS2012_TTL	NAICS_Sector	estab	emp	payann
29723	38	38	0	North Dakota	113310	Logging	11	2.4	10.2	406.2
29724	38	38	0	North Dakota	114210	Hunting and trapping	11	1.8	0.0	0.0
29725	38	38	0	North Dakota	115111	Cotton ginning	11	1.0	0.0	0.0
29726	38	38	0	North Dakota	115112	Soil preparation, planting, and cultivating	11	63.6	179.0	10294.2
29727	38	38	0	North Dakota	115113	Crop harvesting, primarily by machine	11	6.8	4.0	114.6
29728	38	38	0	North Dakota	115114	Postharvest crop activities (except cotton ginning)	11	26.8	220.2	9666.0
29729	38	38	0	North Dakota	115115	Farm labor contractors and crew leaders	11	2.2	1.2	30.4
29730	38	38	0	North Dakota	115116	Farm management services	11	4.8	6.0	519.8
29731	38	38	0	North Dakota	115210	Support activities for animal production	11	9.2	13.8	260.8
29732	38	38	0	North Dakota	211111	Crude petroleum and natural gas extraction	21	67.2	2881.2	319313.2
29733	38	38	0	North Dakota	211112	Natural gas liquid extraction	21	3.0	134.4	16674.6
29734	38	38	0	North Dakota	212111	Bituminous coal and lignite surface mining	21	6.6	517.4	52843.6
29735	38	38	0	North Dakota	212312	Crushed and broken limestone mining and quarrying	21	1.0	0.0	0.0
29736	38	38	0	North Dakota	212313	Crushed and broken granite mining and quarrying	21	1.0	0.0	0.0
29737	38	38	0	North Dakota	212319	Other crushed and broken stone mining and quarrying	21	1.8	0.0	0.0
29738	38	38	0	North Dakota	212321	Construction sand and gravel mining	21	26.8	669.6	46645.8
29739	38	38	0	North Dakota	212322	Industrial sand mining	21	1.0	0.0	0.0
29740	38	38	0	North Dakota	212325	Clay and ceramic and refractory minerals mining	21	1.0	0.0	0.0
29741	38	38	0	North Dakota	212399	All other nonmetallic mineral mining	21	1.8	0.0	0.0
29742	38	38	0	North Dakota	213111	Drilling oil and gas wells	21	47.2	4828.0	438096.0
29743	38	38	0	North Dakota	213112	Support activities for oil and gas operations	21	368.0	11787.4	1111645.0
29744	38	38	0	North Dakota	213113	Support activities for coal mining	21	2.6	8.0	491.0
29745	38	38	0	North Dakota	213115	Support activities for nonmetallic minerals (except fuels) mining	21	3.6	0.0	0.0
29746	38	38	0	North Dakota	221112	Fossil fuel electric power generation	22	13.0	536.0	54244.2
29747	38	38	0	North Dakota	221115	Wind electric power generation	22	2.6	14.8	849.2
29748	38	38	0	North Dakota	221118	Other electric power generation	22	8.2	30.0	2426.2
29749	38	38	0	North Dakota	221121	Electric bulk power transmission and control	22	5.4	0.0	0.0
29750	38	38	0	North Dakota	221122	Electric power distribution	22	53.2	1173.0	97320.4
29751	38	38	0	North Dakota	221210	Natural gas distribution	22	38.0	0.0	0.0
29752	38	38	0	North Dakota	221310	Water supply and irrigation systems	22	17.0	56.8	4864.8
29753	38	38	0	North Dakota	221320	Sewage treatment facilities	22	1.0	0.0	0.0
29754	38	38	0	North Dakota	236115	New single-family housing construction (except for-sale builders)	23	246.6	796.6	35948.0
29755	38	38	0	North Dakota	236116	New multifamily housing construction (except for-sale builders)	23	15.0	119.8	7211.6
29756	38	38	0	North Dakota	236117	New housing for-sale builders	23	78.4	374.8	17849.8
29757	38	38	0	North Dakota	236118	Residential remodelers	23	293.6	823.0	27260.4
29758	38	38	0	North Dakota	236210	Industrial building construction	23	6.2	43.8	3296.8
29759	38	38	0	North Dakota	236220	Commercial and institutional building construction	23	194.2	2549.6	146980.6
29760	38	38	0	North Dakota	237110	Water and sewer line and related structures construction	23	79.4	515.6	37158.4
29761	38	38	0	North Dakota	237120	Oil and gas pipeline and related structures construction	23	27.8	829.8	72796.6
29762	38	38	0	North Dakota	237130	Power and communication line and related structures construction	23	25.8	559.0	52881.0
29763	38	38	0	North Dakota	237210	Land subdivision	23	10.0	26.2	3129.6
29764	38	38	0	North Dakota	237310	Highway, street, and bridge construction	23	78.2	1354.4	140238.4
29765	38	38	0	North Dakota	237990	Other heavy and civil engineering construction	23	12.2	143.6	9641.8
29766	38	38	0	North Dakota	238110	Poured concrete foundation and structure contractors	23	187.4	939.4	61234.0
29767	38	38	0	North Dakota	238120	Structural steel and precast concrete contractors	23	11.2	118.4	4901.4
29768	38	38	0	North Dakota	238130	Framing contractors	23	75.4	415.8	16790.2
29769	38	38	0	North Dakota	238140	Masonry contractors	23	53.0	278.6	12238.0
29770	38	38	0	North Dakota	238150	Glass and glazing contractors	23	10.6	119.8	6103.4
29771	38	38	0	North Dakota	238160	Roofing contractors	23	68.4	425.6	20487.4
29772	38	38	0	North Dakota	238170	Siding contractors	23	55.4	401.8	17292.4
29773	38	38	0	North Dakota	238190	Other foundation, structure, and building exterior contractors	23	29.4	142.8	9727.2
29774	38	38	0	North Dakota	238210	Electrical contractors and other wiring installation contractors	23	333.2	3283.4	224834.8
