"city","facebook","name","state","street","tags","twitter","type","website","x","y","zip"
"Yoder","Www.facebook.com/casecustommeats","Case Custom Meats","Wyoming","","red-meat non-poultry-meat","","farm","www.casecustommeats.com","-104.283729","41.915028","82244"
"Basin","","Basin Farmers Market","Wyoming","","","","market","","-108.0389895","44.3799574","82410"
"Cody","https://www.facebook.com/BigHornBasinFarmerMarket/","Big Horn Basin Farmers Market Cody","Wyoming"," 720 Sheridan Ave","organic baked goods cheese crafts eggs herbs vegetables honey jams nuts prepared fruits","","market","http://basinmarket.com","-109.0742033","44.5242379","82414"
"Powell","https://www.facebook.com/BigHornBasinFarmerMarket/","Big Horn Basin Farmers Market Powell","Wyoming","351 West 2nd Street ","organic baked goods cheese crafts eggs herbs vegetables honey jams meat prepared fruits","","market","http://basinmarket.com","-108.7626956","44.7542031","82435"
"Buffalo","","Buffalo Main Street Market","Wyoming","3 S. Main St.","organic baked goods crafts eggs herbs vegetables honey jams nuts soap","","market","http://www.mainstreetbuffalo.org","-106.699","44.3465","82834"
"Cheyenne","https://www.facebook.com/CheyenneFarmersMarket","Cheyenne Farmers Market","Wyoming","15th and Capitol","organic baked goods cheese seafood herbs vegetables honey jams meat nuts plants prepared trees coffee fruits grains juices mushrooms","","market","http://www.calc.net","-104.814433","41.132217","82001"
"Cheyenne","https://www.facebook.com/cheyennetuesday.farmersmarket","Cheyenne Tuesday Farmers' Market","Wyoming","1400 Del Range Blvd","baked goods crafts eggs herbs vegetables honey jams meat prepared soap trees coffee fruits","","market","http://www.tuesdaymarket.org","-104.808570","41.161612","82009"
"Cheyenne","https://www.facebook.com/Cheyennewintermarket","Cheyenne Winter Farmers' Market","Wyoming","121 W. 15th Street","baked goods cheese crafts eggs seafood herbs vegetables honey jams meat poultry prepared soap coffee mushrooms","","market","","-104.814220","41.131978","82001"
"Wellington","","Craft Market","Wyoming","Decks Reserve Carpark, Wallace Street, Mouteka","organic fruits","","market","","-109.58853","44.5205554","70105"
"Laramie","","Downtown Laramie Farmer's market","Wyoming"," 207 Grand Ave","organic baked goods cheese crafts seafood herbs vegetables jams meat poultry prepared soap","","market","http://www.farmersmarketlaramie.com/","-105.5944156","41.3110764","82070"
"Dubois","","Dubois Farmers' Market","Wyoming","9 South 1st Street","baked goods cheese crafts eggs herbs vegetables honey jams fruits mushrooms","","market","http://www.stthomasdubois.diowy.org","-109.630466","43.533336","82513"
"Evanston","https://www.facebook.com/EvanstonWestEndEthnicFarmersMarket","Evanston West End Ethnic Farmers Market","Wyoming","Dodge Avenue & Church Street (ETHS lot),","","","market","","-110.964","41.2675","60202"
"Evanston ","https://www.facebook.com/EvanstonWyomingFarmersMarket?ref=br_tf","Evanston Wyoming Farmers Market","Wyoming","Depot Square","","","market","","-110.964","41.2675","60202"
"Jackson","https://www.facebook.com/JacksonHoleFarmersMarketOnTheTownSquare","Farmers Market on the Jackson Town Square","Wyoming","Jackson Hole Town Square","baked goods cheese flowers eggs herbs vegetables honey meat nuts plants poultry prepared coffee fruits grains juices mushrooms","","market","http://www.jacksonholefarmersmarket.com","-110.761305","43.479633","83001"
"Casper","www.facebook.com/foodforthoughtmarkets","Food for Thought Summer Market","Wyoming","200 S. David St.","baked goods cheese crafts eggs herbs vegetables honey jams maple meat poultry prepared soap wine coffee fruits juices mushrooms","","market","http://www.wyfftp.org/summermarket","-106.3269901","42.8482536","82601"
"Gillette","https://www.facebook.com/pages/Gillette-Farmers-Market/223046610637","Gillette Farmers' Market","Wyoming","412 S. Gillette Ave","organic baked goods cheese crafts flowers eggs herbs vegetables honey jams meat nuts plants poultry prepared soap trees coffee grains pet food","","market","","-105.5043993","44.2906409","82718"
"Green River","","Green River Farmers Market","Wyoming","N 1st Street E, Downtown in front of Tomahawk Bldg","","","market","","-109.465","41.5298","82935"
"Greybull","","Greybull Farmers Market","Wyoming","Pamida North 6th Street","","","market","","-108.055","44.497","82410"
"Guernsey, Wyoming","Guernsey Farmers Market","Guernsey Farmers Market","Wyoming","Davis Park","baked goods cheese crafts flowers eggs herbs vegetables honey jams prepared soap beans fruits juices","","market","","-104.745369","42.269179","82214"
"Douglas","https://www.facebook.com/Jackalope-Square-Farmers-Market-1336784669703622","Jackalope Square Farmers Market","Wyoming","130 S. 3rd","baked goods crafts eggs vegetables honey jams prepared soap coffee fruits","","market","","-105.384457","42.759014","82633"
"Jackson ","","Jackson Hole Farmer's Market","Wyoming","890 South Highway 89","organic baked goods vegetables fruits","","market","","-110.792249","43.466381","83001"
"Jackson","https://www.facebook.com/jhpeoplesmarket","Jackson Hole People's Market","Wyoming","Snow King Ave & King St.","organic baked goods cheese crafts flowers eggs herbs vegetables jams maple meat plants poultry prepared soap wine fruits","","market","http://www.jhpeoplesmarket.org","-110.760896","43.472924","83001"
"Kemmerer ","","Kemmerer Farmers Market","Wyoming","800 Pine Ave","baked goods cheese crafts flowers eggs vegetables honey jams maple soap trees coffee fruits grains wild","https://twitter.com/kemmerermainst","market","http://www.visitkemmerer.org","-110.537704","41.794574","83101"
"Lander","","Lander Valley Farmer's Market","Wyoming","1445 Main Street","baked goods crafts flowers eggs herbs vegetables honey jams meat poultry soap fruits","","market","","-108.745862","42.841176","82520"
"Lander","","Lander Valley Farmer's Market","Wyoming"," 685 Main Street","baked goods flowers eggs herbs vegetables jams meat poultry soap fruits","","market","","-108.7392146","42.8344887","82520"
"Sheridan","Landon's Local Food Market","Landon's Greenhouse Farmers Market","Wyoming","505 College Meadows Drive","baked goods cheese eggs herbs vegetables honey jams meat poultry coffee fruits grains juices mushrooms","","market","https://landonsgreenhouse.com/local-foods/","-106.960648","44.794818","82801"
"Laramie","https://www.facebook.com/laramielocomarket","Laramie Local Community Market","Wyoming","7th and Ord","baked goods cheese crafts flowers eggs seafood herbs vegetables honey jams meat plants poultry prepared soap coffee fruits juices","","market","http://www.laramieloco.org","-105.5890518","41.3041486","82070"
"Lovell","","Lovell Farmers Market","Wyoming","262 E Main St","baked goods eggs vegetables jams nursery plants","","market","http://www.lovellinc.org/farmersmarket.html","-108.387905","44.837210","82431"
"Lusk","","Lusk Farmers Market","Wyoming","327 S Main Street","","","market","http://www.lovellinc.org/farmersmarket.html","-104.453","42.7619","82225"
"Casper","","Natrona County Master Gardeners Farmers' Market","Wyoming","2011 Fairgrounds Road","baked goods flowers vegetables honey jams meat plants soap","","market","","-106.363","42.8287","82604"
"Pinedale","https://www.facebook.com/groups/PinedaleFarmersMarket","Pinedale Farmers Market","Wyoming","Greenspace Park on Pine Street at S. Fremont","baked goods crafts flowers eggs herbs honey jams meat plants poultry soap fruits","","market","http://www.pinedalefarmersmarket.org","-109.860342","42.866245","82941"
"Wheatland","","Platte County Farmers Market","Wyoming","Main Street","baked goods cheese crafts eggs herbs vegetables plants soap","","market","","-104.953798","42.055953",""
"Powell","","Powell Farmers Market","Wyoming","Road 14A, west side of town, Pamida parking lot","","","market","","-108.757","44.7538","82435"
"Ranchester","","Ranchester Farmers Market","Wyoming","Community Center","","","market","","-107.166","44.9096","82839"
"Rawlins","","Rawlins Downtown Farmers Market","Wyoming","400 W Front Street","","","market","http://www.rawlinsmainstreet.org","-107.239","41.787","82301"
"Rock Springs","","Rock Springs Farmers Market","Wyoming","North Front Street, Depot Park","","","market","","-109.218","41.5886","82901"
"Sheridan","https://www.facebook.com/SheridanFarmersMarket?ref=hl","Sheridan's Farmers Market","Wyoming","Grinnell Plaza","baked goods cheese crafts flowers eggs seafood vegetables honey jams maple meat nuts poultry prepared soap coffee fruits grains pet food","","market","http://www.sheridanfarmersmarket.org","-106.955193","44.799485","82801"
"Thayne","","Star Valley Farmers' Market","Wyoming","981 North Main Street (Highway 89)","","","market","http://www.starvalleyfarmersmarket.org","-111.004","42.9258","83127"
"Thermopolis ","https://www.facebook.com/Red-Dirt-Master-Gardeners-259103494110657/?fref=ts","Thermopolis Farmers' Market","Wyoming","Broadway and 5th Street","baked goods cheese crafts eggs herbs vegetables jams meat poultry soap coffee fruits","","market","","-108.2102088","43.6460390","82443"
"Torrington","","Thursday Afternoon Farmers Market","Wyoming","Goshen Co. Extension Parking Lot, 4516 US Hwy 26/85","","","market","","-104.145","42.0455","82240"
"Torrington","","Torrington Farmer's Market","Wyoming","Main Street between 21st and 22nd","baked goods crafts eggs herbs vegetables honey jams soap grains","","market","","-104.184394","42.065370","82240"
"Torrington","","Torrington Farmers Market","Wyoming","4516 US Hwy 26/85","baked goods eggs herbs vegetables honey jams soap","","market","","-104.223495","42.079598","82240"
"Upton","","Upton Farmers Market","Wyoming","Upton City Park","","","market","","-104.624","44.1085","82730"
"Worland","","Washakie County Farmers Market Association","Wyoming","9th and Big Horn Avenue/20th and Big Horn","baked goods crafts eggs vegetables jams soap coffee","","market","","-107.957132","44.017704","82401"
"Newcastle","","Weston County Farmers Market","Wyoming","First State Bank Parking Lot on Main Street","","","market","http://www.wcmarket.org","-104.205","43.8547","82701"
"wheatland","","Wheatland Farmers' Market","Wyoming","713 9th","baked goods crafts eggs herbs vegetables honey jams meat plants soap","","market","","-104.9532569","42.0545521","82201"
"Fort Washakie","","Wind River Reservation Tribal Farmers Market","Wyoming","14 North Fork Road","baked goods crafts eggs vegetables jams plants prepared soap fruits wild","","market","","-108.882077","43.003640","82514"
"Ft. Washakie, WY","","Wind River Reservation Tribal Farmers Market","Wyoming","506 Ethete Rd.","baked goods crafts eggs herbs vegetables jams plants poultry prepared soap fruits wild","","market","","-108.777196","43.026816","82520"
"Arapahoe","","Wind River Reservation Tribal Farmers Market","Wyoming","4 Great Plains Road","baked goods crafts eggs herbs vegetables honey jams plants prepared soap fruits wild","","market","","-108.484769","42.983952","82510"
"Casper","www.facebook.com/foodforthoughtmarkets","Winter Makers Market","Wyoming","420 W. 1st St.","baked goods cheese crafts eggs herbs vegetables honey jams poultry prepared soap coffee juices","","market","http://www.wyfftp.org/wintermarket","-106.329524","42.850412","82601"
"Worland","www.facebook.com/CrystalSpringsFarmersMarket","Worland - Ten Sleep Farmer's Market","Wyoming","Pioneer Square","baked goods cheese crafts herbs vegetables nursery prepared soap","","market","","-107.957175","44.017046","82401"
