	NAICS_Sector	NAICS2012_TTL	state	relevant_naics	COUNTY	id	GEO_TTL	estimate	estab	emp	payann
0	11	Fishing	47	1141	185	47185	White County, Tennessee	1	1.0	0.0	0.0
1	11	Fishing	47	1141	187	47187	Williamson County, Tennessee	1	1.0	0.0	0.0
2	11	Hunting and trapping	47	1142	65	47065	Hamilton County, Tennessee	1	1.0	1.1	34.166666666666664
3	11	Hunting and trapping	47	1142	99	47099	Lawrence County, Tennessee	1	1.0	1.25	39.25
4	11	Hunting and trapping	47	1142	133	47133	Overton County, Tennessee	1	1.0	1.375	42.70833333333333
5	11	Hunting and trapping	47	1142	153	47153	Sequatchie County, Tennessee	1	1.0	0.9166666666666666	28.472222222222218
6	11	Logging	47	1133	1	47001	Anderson County, Tennessee	1	1.0	6.2070707669513645	149.47615618124544
7	11	Logging	47	1133	5	47005	Benton County, Tennessee	1	1.0	6.2070707669513645	149.47615618124544
8	11	Logging	47	1133	7	47007	Bledsoe County, Tennessee	1	1.0	5.192320025653359	163.60896264229598
9	11	Logging	47	1133	11	47011	Bradley County, Tennessee	1	2.3333333333333335	14.815832429871385	343.44313615875853
10	11	Logging	47	1133	13	47013	Campbell County, Tennessee	1	1.1666666666666667	6.960157186704451	176.5440574158133
11	11	Logging	47	1133	17	47017	Carroll County, Tennessee	0	5.166666666666667	15.166666666666666	520.0
12	11	Logging	47	1133	19	47019	Carter County, Tennessee	1	1.3333333333333333	8.050144360024957	204.21273626782553
13	11	Logging	47	1133	21	47021	Cheatham County, Tennessee	1	1.3333333333333333	8.169377044860479	199.7249084796431
14	11	Logging	47	1133	25	47025	Claiborne County, Tennessee	0	3.0	7.0	276.1666666666667
15	11	Logging	47	1133	27	47027	Clay County, Tennessee	1	1.0	7.032786885245902	138.11475409836066
16	11	Logging	47	1133	31	47031	Coffee County, Tennessee	1	1.0	5.708069806474062	157.47799857746665
17	11	Logging	47	1133	33	47033	Crockett County, Tennessee	1	1.0	4.518518518518518	162.4074074074074
